EDCS-ID	publication	province	place	dating_from	dating_to	date_not_before	date_not_after	status	inscription	inscription_conservative_cleaning	inscription_interpretive_cleaning	material	comment	latitude	longitude	language	photo	partner_link	extra_text	extra_html	raw_dating
EDCS-08300244	AE 1985, 00323a	Samnium / Regio IV	?						Patrimoni	Patrimoni	Patrimoni										
EDCS-08300245	AE 1985, 00323b	Samnium / Regio IV	?						Pr()manc() Ar()	Prmanc Ar	Prmanc Ar										
EDCS-08300246	AE 1985, 00323c	Samnium / Regio IV	?						Firm(i) Hilari et Ylae	Firm Hilari et Ylae	Firmi Hilari et Ylae										
EDCS-08300247	AE 1985, 00323d	Samnium / Regio IV	?						C(ai) Salvi Grati	C Salvi Grati	Cai Salvi Grati										
EDCS-32701156	Avezzano 00081	Samnium / Regio IV	?						?								http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$Avezzano_00081.jpg				
EDCS-18200290	CIL 09, 06310 (p 903, 1170) = CIL 09, *00264 = Allifae 00185 = Allifae 00194	Samnium / Regio IV	?					liberti/libertae;  mulieres;  tituli sepulcrales;  tria nomina;  viri	T(ito) Munio T(iti) l(iberto) / Genneo / Muniae T(iti) l(ibertae) / Pollae / Ti(berius) Munius Sp(uri) f(ilius) Col(lina) / Vemens / filius fecit	T Munio T l Genneo Muniae T l Pollae Ti Munius Sp f Col Vemens filius fecit	Tito Munio Titi liberto Genneo Muniae Titi libertae Pollae Tiberius Munius Spuri filius Collina Vemens filius fecit							http://db.edcs.eu/epigr/partner.php?s_language=en&param=cil09_p796;cil09_p81;bu_CIL%26bibl_volume=9%26bibl_subvolume=%26bibl_insc=6310			
EDCS-18200291	CIL 09, 06311 (p 903, 1170) = CIL 09, *00265 = Allifae 00186 = Allifae 00195	Samnium / Regio IV	?					mulieres;  tituli sepulcrales;  tria nomina;  viri	M(arco) Ulpio M(arci) f(ilio) Carto / Caecilia Iulia marito / vivo posuit	M Ulpio M f Carto Caecilia Iulia marito vivo posuit	Marco Ulpio Marci filio Carto Caecilia Iulia marito vivo posuit							http://db.edcs.eu/epigr/partner.php?s_language=en&param=cil09_p796;cil09_p81			
EDCS-74200250	CIL 09, 06881	Samnium / Regio IV	?	1	100	1	100	mulieres;  tituli sepulcrales;  viri	Q(uinto) Tito[3] / Libanus [3] / Poppidia [	Q Tito Libanus Poppidia	Quinto Tito Libanus Poppidia	lapis						http://db.edcs.eu/epigr/partner.php?s_language=en&param=N174082			1 to 100
EDCS-32701155	CIL 09, 08000 = Avezzano 00075 = AE 2006, 00388	Samnium / Regio IV	?	101	200	101	200	tituli sepulcrales;  tria nomina;  viri	] / [d]iebu[s 3]/ae Salvi[3] / [3]us Prisc[us] / b(ene) m(erenti) p(osuit)	iebu ae Salvi us Prisc b m p	diebus ae Salvi us Priscus bene merenti posuit	lapis					http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$Avezzano_00075.jpg;$CI_CIL_09_08000.jpg				101 to 200
EDCS-14803829	CIL 09, 02830 (p 1173) = ELarino p 331	Samnium / Regio IV	Acquaviva Collecroce / Uscosium	71	100	71	100	mulieres;  nomen singulare;  tituli sepulcrales;  viri	Di{i}s Manib(us) / Aper filius vix(it) ann(os) VII / Caesa mater [	Diis Manib Aper filius vix ann VII Caesa mater	Dis Manibus Aper filius vixit annos VII Caesa mater			41.8675905	14.7467926			http://db.edcs.eu/epigr/partner.php?s_language=en&param=cil09_p386;N164781			71 to 100
EDCS-02900169	CIL 09, 06887 = ELarino p 332 = AE 1997, 00452	Samnium / Regio IV	Acquaviva Collecroce / Uscosium	101	200	101	200	tituli sepulcrales;  tria nomina;  viri	D(is) M(anibus) s(acrum) / L(ucio) Nonio Noni Me/[6] / qui vixit annis / XIIII me(n)sibu(s) <q=C>uatt(u)o(r) / et dies(!) X pater b(ene) m(erenti) / et sibi se vivo p(osuit)	D M s L Nonio Noni Me qui vixit annis XIIII mesibu Cuatto et dies X pater b m et sibi se vivo p	Dis Manibus sacrum Lucio Nonio Noni Me qui vixit annis XIIII mensibus quattuor et dies X pater bene merenti et sibi se vivo posuit	lapis		41.8675905	14.7467926		http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$CI_CIL_09_06887_1.jpg;$CI_CIL_09_06887_2.jpg;PH0008769;PH0008770	http://db.edcs.eu/epigr/partner.php?s_language=en&param=ko0091600;N164858;bu_CIL%26bibl_volume=9%26bibl_subvolume=%26bibl_insc=6887			101 to 200
EDCS-17500561	CIL 09, 06078,069 = AE 2010, +00387	Samnium / Regio IV	Agnone / Terventum						C(ai) Decci Luc()	C Decci Luc	Cai Decci Luc			41.8095612	14.3770463			http://db.edcs.eu/epigr/partner.php?s_language=en&param=cil09_p728			
EDCS-17500562	CIL 09, 06078,192	Samnium / Regio IV	Agnone / Terventum						]guto / [3]seon	guto seon	guto seon			41.8095612	14.3770463			http://db.edcs.eu/epigr/partner.php?s_language=en&param=cil09_p733			
EDCS-17500563	CIL 09, 06083,008 = AE 2010, +00387	Samnium / Regio IV	Agnone / Terventum					mulieres;  signacula;  tituli fabricationis;  tituli possessionis;  tria nomina	Aem(iliae) Et(h)/eries	Aem Eteries	Aemiliae Etheries	aes		41.8095612	14.3770463			http://db.edcs.eu/epigr/partner.php?s_language=en&param=cil09_p745;bu_CIL%26bibl_volume=9%26bibl_subvolume=%26bibl_insc=6083%2F8			
EDCS-48700923	CIL 09, 06731 = Spigolature-04, p 364 = SupIt-27-T, 00018 = AE 2010, 00388	Samnium / Regio IV	Agnone / Terventum	101	200	101	200	mulieres;  tituli sepulcrales;  viri	] / [E]pidia [3] / [3]mo filio / [3] misera / [sib]i et / [3] M(arci) f(ilius) Vol(tinia) / [3]vir(o) / [	pidia mo filio misera i et M f Vol vir	Epidia mo filio misera sibi et Marci filius Voltinia viro	lapis		41.8095612	14.3770463		http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$Epigraphica-2010-364.jpg;$CI_CIL_09_06731.jpg;PH0010474	http://db.edcs.eu/epigr/partner.php?s_language=en&param=ko0126354;N141247			101 to 200
EDCS-02900149	CIL 09, 06734 = Spigolature-04, p 362 = SupIt-27-T, 00021 = AE 1997, 00438	Samnium / Regio IV	Agnone / Terventum	1	100	1	100	mulieres;  tria nomina;  viri	Floriae P(ubli) f(iliae) / Rufinae / C(aius) Petreius C(ai) f(ilius) / Vol(tinia) Rufinus / et Petreia C(ai) f(ilia) / Celerina / matri	Floriae P f Rufinae C Petreius C f Vol Rufinus et Petreia C f Celerina matri	Floriae Publi filiae Rufinae Caius Petreius Cai filius Voltinia Rufinus et Petreia Cai filia Celerina matri	lapis		41.8095612	14.3770463		http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$CI_CIL_09_06734.jpg;PH0010461;PH0010462;PH0010463	http://db.edcs.eu/epigr/partner.php?s_language=en&param=ko0126357;N141241;bu_SupIt%26bibl_volume=27%26bibl_subvolume=T%26bibl_insc=21			1 to 100
EDCS-02900150	CIL 09, 06737 = Spigolature-04, p 362 = SupIt-27-T, 00024 = AE 1997, 00439 = AE 2003, +00563	Samnium / Regio IV	Agnone / Terventum	101	200	101	200	mulieres;  tituli sepulcrales;  tria nomina;  viri	D(is) M(anibus) s(acrum) / M(arcus) Marius Cle/mens Vibiae / Bonitati av/iae pientis/simae b(ene) m(erenti) p(osuit)	D M s M Marius Clemens Vibiae Bonitati aviae pientissimae b m p	Dis Manibus sacrum Marcus Marius Clemens Vibiae Bonitati aviae pientissimae bene merenti posuit	lapis		41.8095612	14.3770463		http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$SupIt-27-T_00024.jpg;$CI_CIL_09_06737.jpg;PH0010464;PH0010465;PH0010466;PH0010467	http://db.edcs.eu/epigr/partner.php?s_language=en&param=ko0126359;N141242;bu_CIL%26bibl_volume=9%26bibl_subvolume=%26bibl_insc=6737			101 to 200
EDCS-63700012	CIL 09, 06745 = SE-1976-282 = AE 2010, 00387	Samnium / Regio IV	Agnone / Terventum	-200	-101	-200	-101	nomen singulare;  tituli sepulcrales;  viri	Tetioris	Tetioris	Tetioris	lapis		41.8095612	14.3770463		http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$CI_CIL_09_06745_1.jpg;$CI_CIL_09_06745_2.jpg;PH0010472;PH0010473	http://db.edcs.eu/epigr/partner.php?s_language=en&param=ko0128381;N141246;bu_AE%26bibl_volume=2010%26bibl_subvolume=%26bibl_insc=387			-200 to -101
EDCS-48700925	CIL 09, 06749 = Spigolature-04, p 364 = SupIt-27-T, 00035 = AE 2010, 00389	Samnium / Regio IV	Agnone / Terventum	31	70	31	70	tituli operum;  tituli sepulcrales	Ossa	Ossa	Ossa	lapis		41.8095612	14.3770463		http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$CI_CIL_09_06749.jpg;PH0010475;PH0010476	http://db.edcs.eu/epigr/partner.php?s_language=en&param=ko0126367			31 to 70
EDCS-48700926	CIL 09, 06753 = Spigolature-04, p 364 = SupIt-27-T, 00038	Samnium / Regio IV	Agnone / Terventum	1	200	1	200		]sus / [	sus	sus	aes		41.8095612	14.3770463		http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$CI_CIL_09_06753.jpg	http://db.edcs.eu/epigr/partner.php?s_language=en&param=N141250			1 to 200
EDCS-48700924	Spigolature-04, p 363	Samnium / Regio IV	Agnone / Terventum						Ti()	Ti	Ti			41.8095612	14.3770463						
EDCS-48700927	Spigolature-04, p 365	Samnium / Regio IV	Agnone / Terventum					sigilla impressa;  tituli fabricationis	T(ritici) X	T X	Tritici X	opus figlinae		41.8095612	14.3770463						
EDCS-48700928	Spigolature-04, p 365 = AE 2010, 00390	Samnium / Regio IV	Agnone / Terventum						[H]ilari	ilari	Hilari			41.8095612	14.3770463						
EDCS-20401464	CIL 09, 08496 = MNursina 00004 = Parole p 93 = AE 2000, 00385 = AE 2003, 00575	Samnium / Regio IV	Agriano / Nursia	1	50	1	50	mulieres;  tituli sepulcrales;  tria nomina;  viri	[3] Ca[t]io Aufido / Ma[ni]bus dato / Catia T(iti) f(ilia) Quinta / mater / p(osuit) stat diu m(a)esta	Ca io Aufido Ma bus dato Catia T f Quinta mater p stat diu mesta	Catio Aufido Manibus dato Catia Titi filia Quinta mater posuit stat diu maesta	lapis		42.7640402	13.0294034		http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$MNursina_00004.jpg;pp	http://db.edcs.eu/epigr/partner.php?s_language=en&param=N105024;bu_AE%26bibl_volume=2003%26bibl_subvolume=%26bibl_insc=575			1 to 50
EDCS-43600107	NILNorcia p 104	Samnium / Regio IV	Agriano / Nursia					tituli sepulcrales	D(is) M(anibus) / ante die<m=S> septe[m 3 Sep]tem[bres(?) 3]/que om[	D M ante dieS septe tem que om	Dis Manibus ante diem septem Septembres que om	lapis		42.7640402	13.0294034		http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$NILNorcia_p104.jpg				
EDCS-18200330	CIL 09, 06347 (p 1714) = EMarsi 00004 = Letta-2016a, 00005	Samnium / Regio IV	Aielli / Peltuinum	51	100	51	100	liberti/libertae;  tituli sepulcrales;  tria nomina;  viri	T(itus) Divius T(iti) l(ibertus) Faustus / Eunicus p(atronus?) l(iberto?) s(uo?) f(ecit?)	T Divius T l Faustus Eunicus p l s f	Titus Divius Titi libertus Faustus Eunicus patronus liberto suo fecit	lapis		42.080830	13.590599		http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$Letta-02_00005.jpg;$CI_CIL_09_06347.jpg;PH0015840;PH0015841;PH0015842;PH0015843;PH0015844	http://db.edcs.eu/epigr/partner.php?s_language=en&param=ko0020146;cil09_p802;N178920			51 to 100
EDCS-61200004	CIL 09, 07640 = ILLRP-S, 00126 = ILLRP-S, 00127 = Aielli = Letta-2016a, 00002 = AE 1991, 00562 = AE 1991, 00563 = AE 2013, 00393 = AE 2013, 00394 = AE 2017, +00375	Samnium / Regio IV	Aielli / Peltuinum	-200	-101	-200	-101	tituli operum;  viri	L(ucius) A(ulus) SAV[3] / qui me[r]cati [causa ad hunc fanum veniet scito ma]/ce[rias] ope tu[endas esse omnes tamquam si eas ipsi] / di cu[ra]rent re[ficito quas laeserit sin minus ma]/cerias om[nes circa fanum ex integro pecunia sua] / facit<o=U>	L A SAV qui me cati ce ope tu di cu rent re cerias om facitU	Lucius Aulus SAV qui mercati causa ad hunc fanum veniet scito macerias ope tuendas esse omnes tamquam si eas ipsi di curarent reficito quas laeserit sin minus macerias omnes circa fanum ex integro pecunia sua facito	lapis		42.080830	13.590599		http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$Aielli.jpg;$ILLRP_S_00126.jpg;$CI_CIL_09_07640_1.jpg;$CI_CIL_09_07640_2.jpg	http://db.edcs.eu/epigr/partner.php?s_language=en&param=N033145			-200 to -101
EDCS-06100165	CIL 09, 07542 = Epigraphica-1989-145 = AE 1989, 00233	Samnium / Regio IV	Aielli Stazione / Peltuinum	101	200	101	200	liberti/libertae;  mulieres;  nomen singulare;  seviri Augustales;  tituli sepulcrales;  tria nomina;  viri	[C(aio) Al]bio C(ai) l(iberto) / [Phil]omuso / [sev(iro?) A]ugust(ali) / [Philu]menae / [et Te]rtullae / [	bio C l omuso ugust menae rtullae	Caio Albio Cai liberto Philomuso seviro Augustali Philumenae et Tertullae	lapis		42.062107	13.5811622		http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$AE_1989_00233.jpg;$CI_CIL_09_07542.jpg;PH0008599;PH0016384	http://db.edcs.eu/epigr/partner.php?s_language=en&param=ko0084301;N081396;HD014826			101 to 200
EDCS-06100166	CIL 09, 07560 = Epigraphica-1989-146 = AE 1989, 00234 = AE 2007, 00439	Samnium / Regio IV	Aielli Stazione / Peltuinum	101	150	101	150	mulieres;  nomen singulare;  servi/servae;  tituli sepulcrales;  viri	Iunici / Anniae / Hippodo / C(a)es(aris) ser(vo) / Felicio co/ns(ervus) b(ene) m(erentibus) et / sibi viv(u)s / p(osuit)	Iunici Anniae Hippodo Ces ser Felicio cons b m et sibi vivs p	Iunici Anniae Hippodo Caesaris servo Felicio conservus bene merentibus et sibi vivus posuit	lapis	Iunici Anniae servae	42.062107	13.5811622		http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$AE_1989_00234.jpg;$CI_CIL_09_07560.jpg;PH0008609;PH0016406	http://db.edcs.eu/epigr/partner.php?s_language=en&param=ko0084305;N081397;HD014829;bu_CIL%26bibl_volume=9%26bibl_subvolume=%26bibl_insc=7560			101 to 150
EDCS-06100164	CIL 09, 07574 = Epigraphica-1989-142 = AE 1989, 00232	Samnium / Regio IV	Aielli Stazione / Peltuinum	1	100	1	100	liberti/libertae;  mulieres;  nomen singulare;  tria nomina;  viri	Tattiae |(mulieris) l(ibertae) / Salviae et / Gavio Tertio / parentibus su/is Saturnina / Amarant{h}us / Pyrallis p(osuerunt)	Tattiae l Salviae et Gavio Tertio parentibus suis Saturnina Amaranthus Pyrallis p	Tattiae mulieris libertae Salviae et Gavio Tertio parentibus suis Saturnina Amarantus Pyrallis posuerunt	lapis		42.062107	13.5811622		http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$AE_1989_00232.jpg;$CI_CIL_09_07574.jpg;PH0008619;PH0016416	http://db.edcs.eu/epigr/partner.php?s_language=en&param=ko0084308;N081395;HD014823;bu_CIL%26bibl_volume=9%26bibl_subvolume=%26bibl_insc=7574			1 to 100
EDCS-05000154	CIL 09, 07451 = RPAA-1989/90-213 = AE 1991, 00558	Samnium / Regio IV	Alanno / Pinna Vestina	1	100	1	100	milites;  tituli sacri;  tria nomina;  viri	Apollini / sacrum / M(arcus) Lusius Gaturus / veteranus / coh(ortis) VII pr(aetoriae) / d(onum) d(edit)	Apollini sacrum M Lusius Gaturus veteranus coh VII pr d d	Apollini sacrum Marcus Lusius Gaturus veteranus cohortis VII praetoriae donum dedit	lapis		42.2952604	13.971282		http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$CI_CIL_09_07451.jpg;PH0004471;pp	http://db.edcs.eu/epigr/partner.php?s_language=en&param=ko0051153;N033142			1 to 100
EDCS-15300225	CIL 09, 07464 = Campedelli 00085 = AE 1947, 00042	Samnium / Regio IV	Alanno / Pinna Vestina	301	400	301	400	tituli operum	Teatini Ma[r(rucini)] / munire d[e]/bent via(m) V[a]/leria(m) ab an/crab<u=A>s h<u=I>c / mil(ia) p(assuum) VI	Teatini Ma munire d bent via V leria ab ancrabAs hIc mil p VI	Teatini Marrucini munire debent viam Valeriam ab ancrabus huc milia passuum VI	lapis		42.2952604	13.971282		http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$CI_CIL_09_07464.jpg;PH0004483;pp	http://db.edcs.eu/epigr/partner.php?s_language=en&param=ko0051156;N073643;HD019379;1ae1947-20;bu_CIL%26bibl_volume=9%26bibl_subvolume=%26bibl_insc=7464			301 to 400
EDCS-13900463	AE 1951, 00016 = ZPE-206-250,24	Samnium / Regio IV	Albe / Alba Fucens	1	50	1	50	nomen singulare;  servi/servae;  sigilla impressa;  tituli fabricationis;  tria nomina;  viri	Heterus / Hybridae / Q(uinti) Naevi	Heterus Hybridae Q Naevi	Heterus Hybridae Quinti Naevi	opus figlinae		42.0808092	13.408582			http://db.edcs.eu/epigr/partner.php?s_language=en&param=N073785;HD020959;1ae1951-11			1 to 50
EDCS-67400202	AE 2012, 00436 = ZPE-206-250,25	Samnium / Regio IV	Albe / Alba Fucens					nomen singulare;  sigilla impressa;  tituli fabricationis;  viri	Cord(i)	Cord	Cordi	opus figlinae		42.0808092	13.408582						
EDCS-61800479	AlbaFucens-01, p 36	Samnium / Regio IV	Albe / Alba Fucens						]CI[	CI	CI			42.0808092	13.408582		http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$AlbaFucens-36.jpg				
EDCS-61800481	AlbaFucens-01, p 36	Samnium / Regio IV	Albe / Alba Fucens						] ex [test]am[ento pec]unia [sua	ex am unia sua	ex testamento pecunia sua			42.0808092	13.408582		http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$AlbaFucens-36-1.jpg;$AlbaFucens-36-2.jpg;$AlbaFucens-36-3.jpg;$AlbaFucens-36-4.jpg;$AlbaFucens-36-5.jpg;$AlbaFucens-36-6.jpg				
EDCS-61800480	AlbaFucens-01, p 36	Samnium / Regio IV	Albe / Alba Fucens						]S[	S	S			42.0808092	13.408582		http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$AlbaFucens-6_1.jpg				
EDCS-67700153	AlbaFucens-02, taf 44	Samnium / Regio IV	Albe / Alba Fucens					tituli sepulcrales	?					42.0808092	13.408582		http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$AlbaFucens-02-44.jpg				
EDCS-63800039	ArchClas-1954-350	Samnium / Regio IV	Albe / Alba Fucens					sigilla impressa;  tituli fabricationis	Sexta	Sexta	Sexta	opus figlinae		42.0808092	13.408582						
EDCS-63800040	ArchClas-1954-351	Samnium / Regio IV	Albe / Alba Fucens					sigilla impressa;  tituli fabricationis	OPPD	OPPD	OPPD	opus figlinae		42.0808092	13.408582						
EDCS-63800041	ArchClas-1954-352	Samnium / Regio IV	Albe / Alba Fucens					sigilla impressa;  tituli fabricationis	Taxiapol	Taxiapol	Taxiapol	opus figlinae		42.0808092	13.408582						
EDCS-63800055	ArchClas-1954-364	Samnium / Regio IV	Albe / Alba Fucens					sigilla impressa;  tituli fabricationis	Q() N() M() M() A() L() B()	Q N M M A L B	Q N M M A L B	opus figlinae		42.0808092	13.408582						
EDCS-63800057	ArchClas-1954-367	Samnium / Regio IV	Albe / Alba Fucens					sigilla impressa;  tituli fabricationis	]Q[	Q	Q	opus figlinae		42.0808092	13.408582						
EDCS-63800056	ArchClas-1954-367	Samnium / Regio IV	Albe / Alba Fucens						]M[	M	M			42.0808092	13.408582						
EDCS-63800059	ArchClas-1954-367	Samnium / Regio IV	Albe / Alba Fucens					sigilla impressa;  tituli fabricationis	L(uci) Titi / Tyrsi	L Titi Tyrsi	Luci Titi Tyrsi	opus figlinae		42.0808092	13.408582						
EDCS-63800058	ArchClas-1954-367	Samnium / Regio IV	Albe / Alba Fucens					sigilla impressa;  tituli fabricationis	]RI[	RI	RI	opus figlinae		42.0808092	13.408582						
EDCS-63800042	ArchClas-1954-386	Samnium / Regio IV	Albe / Alba Fucens					praenomen et nomen;  sigilla impressa;  tituli fabricationis;  viri	Cn(aei) Atei	Cn Atei	Cnaei Atei	opus figlinae		42.0808092	13.408582						
EDCS-63800044	ArchClas-1954-387	Samnium / Regio IV	Albe / Alba Fucens					sigilla impressa;  tituli fabricationis	VLIAIAN	VLIAIAN	VLIAIAN	opus figlinae		42.0808092	13.408582						
EDCS-63800054	ArchClas-1954-387	Samnium / Regio IV	Albe / Alba Fucens					sigilla impressa;  tituli fabricationis	L(uci) Tetti / Samia	L Tetti Samia	Luci Tetti Samia	opus figlinae		42.0808092	13.408582						
EDCS-63800053	ArchClas-1954-387	Samnium / Regio IV	Albe / Alba Fucens					sigilla impressa;  tituli fabricationis	A(uli) Titi / figul(ina)	A Titi figul	Auli Titi figulina	opus figlinae		42.0808092	13.408582						
EDCS-63800052	ArchClas-1954-387	Samnium / Regio IV	Albe / Alba Fucens					sigilla impressa;  tituli fabricationis	Marci	Marci	Marci	opus figlinae		42.0808092	13.408582						
EDCS-63800051	ArchClas-1954-387	Samnium / Regio IV	Albe / Alba Fucens					sigilla impressa;  tituli fabricationis	Trop(h)im(i) S(exti) / Marci	Tropim S Marci	Trophimi Sexti Marci	opus figlinae		42.0808092	13.408582						
EDCS-63800050	ArchClas-1954-387	Samnium / Regio IV	Albe / Alba Fucens					sigilla impressa;  tituli fabricationis	L(uci) Tetti / Samia	L Tetti Samia	Luci Tetti Samia	opus figlinae		42.0808092	13.408582						
EDCS-63800045	ArchClas-1954-387	Samnium / Regio IV	Albe / Alba Fucens					sigilla impressa;  tituli fabricationis	FR	FR	FR	opus figlinae		42.0808092	13.408582						
EDCS-63800049	ArchClas-1954-388	Samnium / Regio IV	Albe / Alba Fucens					sigilla impressa;  tituli fabricationis	C(ai) Senti	C Senti	Cai Senti	opus figlinae		42.0808092	13.408582						
EDCS-63800048	ArchClas-1954-388	Samnium / Regio IV	Albe / Alba Fucens					sigilla impressa;  tituli fabricationis	P(ubli) Cl() Pr()	P Cl Pr	Publi Cl Pr	opus figlinae		42.0808092	13.408582						
EDCS-63800047	ArchClas-1954-388	Samnium / Regio IV	Albe / Alba Fucens					sigilla impressa;  tituli fabricationis	IIII III	IIII III	IIII III	opus figlinae		42.0808092	13.408582						
EDCS-63800046	ArchClas-1954-388	Samnium / Regio IV	Albe / Alba Fucens					sigilla impressa;  tituli fabricationis	OCTAPRO	OCTAPRO	OCTAPRO	opus figlinae		42.0808092	13.408582						
EDCS-63800035	ArchClas-1954-389	Samnium / Regio IV	Albe / Alba Fucens						Corneli // SAT	Corneli SAT	Corneli SAT			42.0808092	13.408582						
EDCS-63800034	ArchClas-1954-389	Samnium / Regio IV	Albe / Alba Fucens					sigilla impressa;  tituli fabricationis	Numeri	Numeri	Numeri	opus figlinae		42.0808092	13.408582						
EDCS-63800033	ArchClas-1954-389	Samnium / Regio IV	Albe / Alba Fucens					sigilla impressa;  tituli fabricationis	Anton[3]	Anton	Anton	opus figlinae		42.0808092	13.408582						
EDCS-63800032	ArchClas-1954-389	Samnium / Regio IV	Albe / Alba Fucens					sigilla impressa;  tituli fabricationis	C(ai) Cl(odi) Sab(ini)	C Cl Sab	Cai Clodi Sabini	opus figlinae		42.0808092	13.408582						
EDCS-63800037	ArchClas-1954-389	Samnium / Regio IV	Albe / Alba Fucens					sigilla impressa;  tituli fabricationis	Cn(aei) Ures	Cn Ures	Cnaei Ures	opus figlinae		42.0808092	13.408582						
EDCS-63800036	ArchClas-1954-389	Samnium / Regio IV	Albe / Alba Fucens					sigilla impressa;  tituli fabricationis	C(ai) Cl(odi) Sab(ini)	C Cl Sab	Cai Clodi Sabini	opus figlinae		42.0808092	13.408582						
EDCS-63800038	ArchClas-1954-390	Samnium / Regio IV	Albe / Alba Fucens					sigilla impressa;  tituli fabricationis	Decia / Felix	Decia Felix	Decia Felix	opus figlinae		42.0808092	13.408582						
EDCS-63800060	ArchClas-1954-391	Samnium / Regio IV	Albe / Alba Fucens					sigilla impressa;  tituli fabricationis	[3]AD	AD	AD	opus figlinae		42.0808092	13.408582						
EDCS-63800061	ArchClas-1954-391	Samnium / Regio IV	Albe / Alba Fucens					sigilla impressa;  tituli fabricationis	Avili	Avili	Avili	opus figlinae		42.0808092	13.408582						
EDCS-63800062	ArchClas-1954-392	Samnium / Regio IV	Albe / Alba Fucens					sigilla impressa;  tituli fabricationis	[C(ai) C]lo(di) Sab(ini)	lo Sab	Cai Clodi Sabini	opus figlinae		42.0808092	13.408582						
EDCS-63800063	ArchClas-1954-395	Samnium / Regio IV	Albe / Alba Fucens					sigilla impressa;  tituli fabricationis	INN / MA	INN MA	INN MA	opus figlinae		42.0808092	13.408582						
EDCS-63800064	ArchClas-1954-397	Samnium / Regio IV	Albe / Alba Fucens					sigilla impressa;  tituli fabricationis	Cari	Cari	Cari	opus figlinae		42.0808092	13.408582						
EDCS-63800066	ArchClass-1951-52	Samnium / Regio IV	Albe / Alba Fucens					nomen singulare;  praenomen et nomen;  sigilla impressa;  tituli fabricationis;  viri	L(uci) Tetti / Samia	L Tetti Samia	Luci Tetti Samia	opus figlinae		42.0808092	13.408582						
EDCS-63800068	ArchClass-1951-52	Samnium / Regio IV	Albe / Alba Fucens					nomen singulare;  sigilla impressa;  tituli fabricationis;  viri	Neri	Neri	Neri	opus figlinae		42.0808092	13.408582						
EDCS-63800067	ArchClass-1951-52	Samnium / Regio IV	Albe / Alba Fucens					nomen singulare;  sigilla impressa;  tituli fabricationis;  viri	Neri	Neri	Neri	opus figlinae		42.0808092	13.408582						
EDCS-63800043	ArchClass-1951-52 = ArchClas-1954-386	Samnium / Regio IV	Albe / Alba Fucens					sigilla impressa;  tituli fabricationis;  tria nomina;  viri	L(uci) Gelli / Quad(rati)	L Gelli Quad	Luci Gelli Quadrati	opus figlinae		42.0808092	13.408582						
EDCS-63800072	ArchClass-1951-568	Samnium / Regio IV	Albe / Alba Fucens					sigilla impressa;  tituli fabricationis	Lev(ini) Gen(ialis)	Lev Gen	Levini Genialis	opus figlinae		42.0808092	13.408582						
EDCS-63800069	ArchClass-1951-59	Samnium / Regio IV	Albe / Alba Fucens					sigilla impressa;  tituli fabricationis	Esuat(eri)	Esuat	Esuateri	opus figlinae		42.0808092	13.408582						
EDCS-63800074	ArchClass-1951-59	Samnium / Regio IV	Albe / Alba Fucens						A	A	A			42.0808092	13.408582						
EDCS-63800071	ArchClass-1951-59	Samnium / Regio IV	Albe / Alba Fucens					sigilla impressa;  tituli fabricationis	Marce	Marce	Marce	opus figlinae		42.0808092	13.408582						
EDCS-63800070	ArchClass-1951-59	Samnium / Regio IV	Albe / Alba Fucens					sigilla impressa;  tituli fabricationis	Cn(aei) Atei	Cn Atei	Cnaei Atei	opus figlinae		42.0808092	13.408582						
EDCS-63800073	ArchClass-1951-59 = ArchClas-1954-385	Samnium / Regio IV	Albe / Alba Fucens						Receptu(m) a mane	Receptu a mane	Receptum a mane			42.0808092	13.408582						
EDCS-63800029	ArchClass-1954-101	Samnium / Regio IV	Albe / Alba Fucens					sigilla impressa;  tituli fabricationis				opus figlinae		42.0808092	13.408582	GR					
