EDCS-ID	publication	province	place	dating_from	dating_to	date_not_before	date_not_after	status	inscription	inscription_conservative_cleaning	inscription_interpretive_cleaning	material	comment	latitude	longitude	language	photo	partner_link	extra_text	extra_html	raw_dating
EDCS-09701553	CAG-02A-02B, p 177,60 = AE 1968, 00285a	Corsica	Aleria	1	100	1	100	mulieres;  tituli sepulcrales;  tria nomina;  viri	Dis Manibu[s] / T(itus) Plaetoriu[s] Celer fecit / Diodorae Qu/intae coniugi kariss(imae) / vixit ann(os) XXXX h(ic) s(ita) e(st)	Dis Manibu T Plaetoriu Celer fecit Diodorae Quintae coniugi kariss vixit ann XXXX h s e	Dis Manibus Titus Plaetorius Celer fecit Diodorae Quintae coniugi karissimae vixit annos XXXX hic sita est			42.1135718	9.5144732		http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$AE_1968_00285a.jpg	http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD014240			1 to 100
EDCS-08600304	CAG-02A-02B, p 177,65 = AE 1982, 00443	Corsica	Aleria	201	300	201	300	mulieres;  tituli sepulcrales;  tria nomina;  viri	D(is) [M(anibus)] / Luciae [3] / [3]niae filiae [3 dul]/cissimae c[oniugi qua]/e vixit an(nos) [3] / men(ses) [	D Luciae niae filiae cissimae c e vixit an men	Dis Manibus Luciae niae filiae dulcissimae coniugi quae vixit annos menses	lapis		42.1135718	9.5144732			http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD002041			201 to 300
EDCS-09701554	CAG-02A-02B, p 178,61 = AE 1968, 00285b	Corsica	Aleria	1	300	1	300	mulieres;  tituli sepulcrales;  tria nomina;  viri	Dis Manibus / L(uci) Manli Felicis / vixit annis XXXX / Flavia Tyche con/iu<g=C>i kariss(imo)	Dis Manibus L Manli Felicis vixit annis XXXX Flavia Tyche coniuCi kariss	Dis Manibus Luci Manli Felicis vixit annis XXXX Flavia Tyche coniugi karissimo			42.1135718	9.5144732		http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$AE_1968_00285b.jpg	http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD014243			1 to 300
EDCS-69200271	CAG-02A-02B, p 178,63 = AE 2013, 00681	Corsica	Aleria	1	300	1	300		]lton[i 3] / [3]NE[	lton NE	ltoni NE			42.1135718	9.5144732						1 to 300
EDCS-69200272	CAG-02A-02B, p 179,67 = AE 2013, 00682	Corsica	Aleria	1	300	1	300		]ENT[3] [3]ERELI[3] / [3]oas c[	ENT ERELI oas c	ENT ERELI oas c			42.1135718	9.5144732						1 to 300
EDCS-08600305	CAG-02A-02B, p 179,68 = AE 1982, 00444	Corsica	Aleria	81	200	81	200	tituli sepulcrales;  viri	D(is) [M(anibus)] / L(ucio) Pom[	D L Pom	Dis Manibus Lucio Pom	lapis		42.1135718	9.5144732		http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$AE_1982_00444.jpg	http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD001559			81 to 200
EDCS-69200273	CAG-02A-02B, p 179,69 = AE 2013, 00683	Corsica	Aleria	301	400	301	400	mulieres;  tituli sepulcrales;  tria nomina;  viri	D(is) M(anibus) [s(acrum)] / Publiae S[3]/nae quae vix[it annos] / p(lus) m(inus) XVIII L(ucius) C[3] / Celadus co[n(iugi) bene] / merenti cu[ravit]	D M Publiae S nae quae vix p m XVIII L C Celadus co merenti cu	Dis Manibus sacrum Publiae S nae quae vixit annos plus minus XVIII Lucius C Celadus coniugi bene merenti curavit	lapis		42.1135718	9.5144732		http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$AE_2013_00683.jpg				301 to 400
EDCS-69200274	CAG-02A-02B, p 179,70 = AE 2013, 00684	Corsica	Aleria	1	300	1	300	mulieres;  tituli sepulcrales	[3 V]aleria [3] / [3]V[	aleria V	Valeria V			42.1135718	9.5144732						1 to 300
EDCS-69200275	CAG-02A-02B, p 179,71 = AE 2013, 00685	Corsica	Aleria	1	300	1	300	mulieres;  tituli sepulcrales;  tria nomina	] / vixit [ann(nos) 3]/ria Be[3 contu]berna[li 3] / Aure[li	vixit ria Be berna Aureli	vixit annnos ria Be contubernali Aureli			42.1135718	9.5144732		http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$AE_2013_00685.jpg				1 to 300
EDCS-69200276	CAG-02A-02B, p 179,72 = AE 2013, 00686	Corsica	Aleria	1	300	1	300	mulieres;  tituli sepulcrales	[D(is)] M(anibus) / [3 Ce]lerae ca/[rissi]mae(?) fe/[cit vixit anno]s XLI / [	M lerae ca mae fe s XLI	Dis Manibus Celerae carissimae fecit vixit annos XLI			42.1135718	9.5144732		http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$AE_2013_00686.jpg				1 to 300
EDCS-69200277	CAG-02A-02B, p 179,73 = AE 2013, 00687	Corsica	Aleria	1	300	1	300	tituli sepulcrales;  tria nomina;  viri	]RC[3] / [3] C(ai) f(ilio) Irsio / [3] fecit / [	RC C f Irsio fecit	RC Cai filio Irsio fecit			42.1135718	9.5144732						1 to 300
EDCS-69200278	CAG-02A-02B, p 179,74 = AE 2013, 00688	Corsica	Aleria	51	100	51	100	liberti/libertae;  mulieres;  tituli sepulcrales;  viri	[3 Max]imae / [3 vix(it) an(nos) 3]VII mens(es) XI / [hic sita] est / [3] l(ibertae) Storgeni / [3 Fel]ici sib[i 3]	imae VII mens XI est l Storgeni ici sib	Maximae vixit annos VII menses XI hic sita est libertae Storgeni Felici sibi			42.1135718	9.5144732		http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$AE_2013_00688.jpg				51 to 100
EDCS-05000376	CAG-02A-02B, p 179,75 = AE 1991, 00917	Corsica	Aleria	101	200	101	200	mulieres;  tituli sepulcrales	[D(is)] M(anibus) / [Oly]mpiadi / [	M mpiadi	Dis Manibus Olympiadi			42.1135718	9.5144732		http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$AE_1991_00917.jpg	http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD055599			101 to 200
EDCS-69200279	CAG-02A-02B, p 180,76 = AE 2013, 00689	Corsica	Aleria	1	300	1	300		]E[3] / [3] Delph[3]	E Delph	E Delph			42.1135718	9.5144732		http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$AE_2013_00689.jpg				1 to 300
EDCS-69200280	CAG-02A-02B, p 180,77 = AE 2013, 00690	Corsica	Aleria	1	300	1	300	mulieres;  tituli sepulcrales	N]ymphe / [3 E]gloge / [3 in]sign[i	Nymphe gloge signi	Nymphe Egloge insigni			42.1135718	9.5144732		http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$AE_2013_00690.jpg				1 to 300
EDCS-08600303	CAG-02A-02B, p 180,78 = AE 1982, 00442	Corsica	Aleria	81	120	81	120	nomen singulare;  tituli sepulcrales;  viri	] / fil(io) piiss(imo) / vix(it) ann(os) X m(enses) V / Epaphrodit[us] / pater m(erito?) f(ecit)	fil piiss vix ann X m V Epaphrodit pater m f	filio piissimo vixit annos X menses V Epaphroditus pater merito fecit	lapis		42.1135718	9.5144732			http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD001562			81 to 120
EDCS-69200281	CAG-02A-02B, p 180,79 = AE 2013, 00691	Corsica	Aleria	1	300	1	300	viri	]c Eros(?) m[3] / [3]pi [	c Eros m pi	c Eros m pi			42.1135718	9.5144732		http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$AE_2013_00691.jpg				1 to 300
EDCS-69200282	CAG-02A-02B, p 180,80 = AE 2013, 00692	Corsica	Aleria	151	200	151	200	mulieres;  nomen singulare;  tituli sepulcrales	D(is) M(anibus) / Euphro/synes	D M Euphrosynes	Dis Manibus Euphrosynes			42.1135718	9.5144732		http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$AE_2013_00692.jpg				151 to 200
EDCS-71200630	CAG-02A-02B, p 180,81	Corsica	Aleria	51	200	51	200		F]undan[3] / [3]alis Lo[	Fundan alis Lo	Fundan alis Lo			42.1135718	9.5144732		http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$CAG-02A-02B_p180-81.jpg				51 to 200
EDCS-69200283	CAG-02A-02B, p 180,82 = AE 2013, 00693	Corsica	Aleria	1	200	1	200	nomen singulare;  tituli sepulcrales;  viri	D(is) M(anibus) / [F]rontoni f(ilio) / piissimo / parentes / v(ixit) a(nnos) XVII	D M rontoni f piissimo parentes v a XVII	Dis Manibus Frontoni filio piissimo parentes vixit annos XVII			42.1135718	9.5144732		http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$AE_2013_00693.jpg				1 to 200
EDCS-69200284	CAG-02A-02B, p 180,83 = AE 2013, 00694	Corsica	Aleria	1	300	1	300	tituli sepulcrales	[3]RO[3] / [3 G]emell[3] / [3 vix]it ann[os 3]/II m[enses	RO emell it ann II menses	RO Gemell vixit annos II menses			42.1135718	9.5144732						1 to 300
EDCS-69200285	CAG-02A-02B, p 181,84 = AE 2013, 00695	Corsica	Aleria	1	300	1	300	tituli sepulcrales	[D(is)] M(anibus) / [3]sid[	M sid	Dis Manibus sid			42.1135718	9.5144732						1 to 300
EDCS-71200631	CAG-02A-02B, p 181,85	Corsica	Aleria	1	300	1	300	tituli sepulcrales	] / La[3] / De[	La De	La De			42.1135718	9.5144732		http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$CAG-02A-02B_p181-89.jpg				1 to 300
EDCS-69200286	CAG-02A-02B, p 181,87 = AE 2013, 00696	Corsica	Aleria	1	300	1	300	tituli sepulcrales	] Max[im 3] / [3]M[	Max M	Maxim M			42.1135718	9.5144732						1 to 300
EDCS-71200632	CAG-02A-02B, p 181,88	Corsica	Aleria	1	300	1	300		Pau[	Pau	Pau			42.1135718	9.5144732						1 to 300
EDCS-71200633	CAG-02A-02B, p 181,89	Corsica	Aleria	1	300	1	300		]III[3] / [3] Smar[3] / [3]RO[	III Smar RO	III Smar RO			42.1135718	9.5144732						1 to 300
EDCS-71200634	CAG-02A-02B, p 181,90	Corsica	Aleria	1	300	1	300		] Po[3] / [3]ant T[	Po ant T	Po ant T			42.1135718	9.5144732						1 to 300
EDCS-69200287	CAG-02A-02B, p 181,91 = AE 2013, 00697	Corsica	Aleria	1	300	1	300	mulieres;  tituli sepulcrales	[3]iae L(uci) f(iliae) [3] / [3 vixit] ann[os	iae L f annos	iae Luci filiae vixit annos			42.1135718	9.5144732		http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$AE_2013_00697.jpg				1 to 300
EDCS-71200635	CAG-02A-02B, p 181,92	Corsica	Aleria	1	300	1	300		[3]toris / [3]M / [	toris M	toris M			42.1135718	9.5144732						1 to 300
EDCS-71200636	CAG-02A-02B, p 181,93	Corsica	Aleria	1	300	1	300	viri	] et V[3] / [3]olius [	et V olius	et V olius			42.1135718	9.5144732						1 to 300
EDCS-69200288	CAG-02A-02B, p 181,94 = AE 2013, 00698	Corsica	Aleria	1	300	1	300	tituli sepulcrales;  viri	[D(is)] M(anibus) / [3]ico[3] / [3 ami]co suo m[3] / [3]essens[	M ico co suo m essens	Dis Manibus ico amico suo m essens			42.1135718	9.5144732						1 to 300
EDCS-71200643	CAG-02A-02B, p 182	Corsica	Aleria					nomen singulare;  sigilla impressa;  tituli fabricationis;  viri	Chres(imi)	Chres	Chresimi	opus figlinae		42.1135718	9.5144732						
EDCS-71200642	CAG-02A-02B, p 182	Corsica	Aleria					praenomen et nomen;  sigilla impressa;  tituli fabricationis;  viri	L(uci) Iegidi	L Iegidi	Luci Iegidi	opus figlinae		42.1135718	9.5144732						
EDCS-71200641	CAG-02A-02B, p 182	Corsica	Aleria					sigilla impressa;  tituli fabricationis;  tria nomina;  viri	L(uci) Cae(cili) Sae(cularis)	L Cae Sae	Luci Caecili Saecularis	opus figlinae		42.1135718	9.5144732						
EDCS-71200640	CAG-02A-02B, p 182	Corsica	Aleria					sigilla impressa;  tituli fabricationis	LACV	LACV	LACV	opus figlinae		42.1135718	9.5144732						
EDCS-71200639	CAG-02A-02B, p 182	Corsica	Aleria					tituli possessionis						42.1135718	9.5144732	GR					
EDCS-12800249	CAG-02A-02B, p 182 = AE 1964, 00142a	Corsica	Aleria	301	500	301	500	inscriptiones christianae;  sigilla impressa;  tituli fabricationis;  tria nomina;  viri	P(apiri) R(omani) S	P R S	Papiri Romani S	opus figlinae	monogramma Christi	42.1135718	9.5144732						301 to 500
EDCS-71200637	CAG-02A-02B, p 182,95	Corsica	Aleria	1	100	1	100	tituli sepulcrales	?					42.1135718	9.5144732		http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$CAG-02A-02B_p182-95.jpg				1 to 100
EDCS-71200638	CAG-02A-02B, p 182,96	Corsica	Aleria	1	300	1	300		]ms / [	ms	ms			42.1135718	9.5144732						1 to 300
EDCS-69200289	CAG-02A-02B, p 182,97 = AE 2013, 00699	Corsica	Aleria	1	300	1	300	tituli sepulcrales	] indux(er)is [	induxis	induxeris			42.1135718	9.5144732		http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$AE_2013_00699.jpg				1 to 300
EDCS-69200290	CAG-02A-02B, p 182,98 = AE 2013, 00700	Corsica	Aleria	1	300	1	300	tituli possessionis	[3]V a(sses) / [3] XIV a(sses) / [3]XVII	V a XIV a XVII	V asses XIV asses XVII			42.1135718	9.5144732						1 to 300
EDCS-69200291	CAG-02A-02B, p 182,99 = AE 2013, 00701	Corsica	Aleria	1	300	1	300		]R[3] / [3] pecu[nia(?)	R pecunia	R pecunia			42.1135718	9.5144732		http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$AE_2013_00701.jpg				1 to 300
EDCS-71200651	CAG-02A-02B, p 183	Corsica	Aleria					sigilla impressa;  tituli fabricationis	PL[3]IX	PL IX	PL IX	opus figlinae		42.1135718	9.5144732						
EDCS-71200650	CAG-02A-02B, p 183	Corsica	Aleria					nomen singulare;  praenomen et nomen;  servi/servae;  sigilla impressa;  tituli fabricationis;  viri	[F]av[or] Cn(aei) Domiti s(ervus) f(ecit)	av Cn Domiti s f	Favor Cnaei Domiti servus fecit	opus figlinae		42.1135718	9.5144732		http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$CAG-02A-02B_p183.jpg				
EDCS-71200649	CAG-02A-02B, p 183	Corsica	Aleria					sigilla impressa;  tituli fabricationis	Iul()	Iul	Iul	opus figlinae		42.1135718	9.5144732						
EDCS-71200648	CAG-02A-02B, p 183	Corsica	Aleria					sigilla impressa;  tituli fabricationis	CND	CND	CND	opus figlinae		42.1135718	9.5144732						
EDCS-71200647	CAG-02A-02B, p 183	Corsica	Aleria					sigilla impressa;  tituli fabricationis;  tria nomina;  viri	L(uci) M() Cal()	L M Cal	Luci M Cal	opus figlinae		42.1135718	9.5144732						
EDCS-71200646	CAG-02A-02B, p 183	Corsica	Aleria					sigilla impressa;  tituli fabricationis;  tria nomina;  viri	S(exti) M() C()	S M C	Sexti M C	opus figlinae		42.1135718	9.5144732						
EDCS-71200645	CAG-02A-02B, p 183	Corsica	Aleria					sigilla impressa;  tituli fabricationis	SMFE	SMFE	SMFE	opus figlinae		42.1135718	9.5144732						
EDCS-71200644	CAG-02A-02B, p 183	Corsica	Aleria					sigilla impressa;  tituli fabricationis	PI / TVC	PI TVC	PI TVC	opus figlinae		42.1135718	9.5144732						
EDCS-71200654	CAG-02A-02B, p 183	Corsica	Aleria					sigilla impressa;  tituli fabricationis	M() F()	M F	M F	opus figlinae		42.1135718	9.5144732						
EDCS-71200657	CAG-02A-02B, p 183	Corsica	Aleria					sigilla impressa;  tituli fabricationis	F() [3]ATET	F ATET	F ATET	opus figlinae		42.1135718	9.5144732						
EDCS-71200656	CAG-02A-02B, p 183	Corsica	Aleria					sigilla impressa;  tituli fabricationis;  tria nomina;  viri	L(uci) N() F()	L N F	Luci N F	opus figlinae		42.1135718	9.5144732						
EDCS-71200655	CAG-02A-02B, p 183	Corsica	Aleria					praenomen et nomen;  sigilla impressa;  tituli fabricationis;  viri	L(ucius) Noni(us) fec(it)	L Noni fec	Lucius Nonius fecit	opus figlinae		42.1135718	9.5144732						
EDCS-71200653	CAG-02A-02B, p 183	Corsica	Aleria					sigilla impressa;  tituli fabricationis	X() M() F()	X M F	X M F	opus figlinae		42.1135718	9.5144732						
EDCS-71200652	CAG-02A-02B, p 183	Corsica	Aleria					sigilla impressa;  tituli fabricationis;  tria nomina;  viri	Sex(ti) M() F()	Sex M F	Sexti M F	opus figlinae		42.1135718	9.5144732		http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$CAG-02A-02B_p183.jpg				
EDCS-71200658	CAG-02A-02B, p 186	Corsica	Aleria					tituli fabricationis;  tria nomina;  viri	P(ubli) Antei Rufi	P Antei Rufi	Publi Antei Rufi			42.1135718	9.5144732		http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$CAG-02A-02B_p186.jpg				
EDCS-71200659	CAG-02A-02B, p 187	Corsica	Aleria					sigilla impressa;  tituli fabricationis	SEX[3]RICL / AV	SEX RICL AV	SEX RICL AV	opus figlinae		42.1135718	9.5144732						
EDCS-26700408	CIL 01, 03583	Corsica	Aleria					tituli sepulcrales	Tetinia[3]	Tetinia	Tetinia			42.1135718	9.5144732						
EDCS-22500811	CIL 10, 08034 = CIL 05, *01014,2 = CAG-02A-02B, p 166,4 = AE 1964, 00050	Corsica	Aleria	86	96	86	96	tituli operum;  tituli sacri;  viri	[Tutel]ae Cors[orum] / [3]ius Menatis [3] / [3] marmoribu[s 3] / [de sua] pecunia [ded(it) et] / [ded]icavit r(estituendae) c(oloniae) V(eneriae) I(uliae) R(estitutae) A(leriae)	ae Cors ius Menatis marmoribu pecunia icavit r c V I R A	Tutelae Corsorum ius Menatis marmoribus de sua pecunia dedit et dedicavit restituendae coloniae Veneriae Iuliae Restitutae Aleriae			42.1135718	9.5144732		http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$CIL_10_08034.jpg	http://db.edcs.eu/epigr/partner.php?s_language=en&param=cil05_fva_p90;cil10_p839;HD005936			86 to 96
EDCS-22500812	CIL 10, 08035 = CIL 05, *01014,1 = CAG-02A-02B, p 151 = CAG-02A-02B, p 167,7 = AE 2010, +00037	Corsica	Aleria	-11	-9	-11	-9	Augusti/Augustae;  tituli honorarii;  tituli sacri;  viri	C(aio) Caesari / Augusti f(ilio) // Imp(eratori) Caesari di[vi f(ilio)] / Augusto / pontifici maxim[o] / co(n)s(uli) XI imp(eratori) XII[3] / tribun(icia) potest(ate) XII[3] / dec(uriones) et c(oloni) c(oloniae) V(eneriae) P(acensis) R(estitutae) [A(leriae)] / patronis [ // [L(ucio) Caesari] / [Aug(usti) f(ilio)]	C Caesari Augusti f Imp Caesari di Augusto pontifici maxim cos XI imp XII tribun potest XII dec et c c V P R patronis	Caio Caesari Augusti filio Imperatori Caesari divi filio Augusto pontifici maximo consuli XI imperatori XII tribunicia potestate XII decuriones et coloni coloniae Veneriae Pacensis Restitutae Aleriae patronis Lucio Caesari Augusti filio	lapis		42.1135718	9.5144732		http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$CIL_10_08035.jpg	http://db.edcs.eu/epigr/partner.php?s_language=en&param=cil05_fva_p90;cil10_p839			-11 to -9
EDCS-22500813	CIL 10, 08036 = CIL 05, *01014,3 = CAG-02A-02B, p 172,27	Corsica	Aleria	79	96	79	96	mulieres;  ordo equester;  tituli sepulcrales;  tria nomina;  viri	Di{i}s / Manibus sacr(um) / Tettiae Maternae / optimae uxori / L(ucius) Iulius Longinus / proc(urator) Aug(usti)	Diis Manibus sacr Tettiae Maternae optimae uxori L Iulius Longinus proc Aug	Dis Manibus sacrum Tettiae Maternae optimae uxori Lucius Iulius Longinus procurator Augusti			42.1135718	9.5144732		http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$CIL_10_08036.jpg;$CIL_10_08036_1.jpg	http://db.edcs.eu/epigr/partner.php?s_language=en&param=cil05_fva_p90;cil10_p839			79 to 96
EDCS-22500814	CIL 10, 08037 = CAG-02A-02B, p 177,64	Corsica	Aleria	1	100	1	100	mulieres;  tria nomina	Flaviae / Mariae / Vetullenus / Calpurnia/nus filius	Flaviae Mariae Vetullenus Calpurnianus filius	Flaviae Mariae Vetullenus Calpurnianus filius			42.1135718	9.5144732			http://db.edcs.eu/epigr/partner.php?s_language=en&param=cil10_p839			1 to 100
