EDCS-ID	publication	province	place	dating_from	dating_to	date_not_before	date_not_after	status	inscription	inscription_conservative_cleaning	inscription_interpretive_cleaning	material	comment	latitude	longitude	language	photo	partner_link	extra_text	extra_html	raw_dating
EDCS-08400674	CIL 12, 00099 = ILAlp-01, 00053 = CAG-73, p 130	Alpes Graiae	Bourg-Saint-Maurice / Bergintrum / Axima	1	300	1	300	tituli sacri	Herculi [	Herculi	Herculi			45.6185284	6.7694313			http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD065632			1 to 300
EDCS-08400682	CIL 12, 00107 (p 805) = ILAlp-01, 00054 = D 05868 (p 186) = Horster p 366 = CAG-73, p 131 = AE 1996, 00981 = AE 2009, +00803	Alpes Graiae	Bourg-Saint-Maurice / Bergintrum / Axima	162	163	162	163	Augusti/Augustae;  tituli operum;  viri	[Imp(erator) Caes(ar) Marcus] / [Aurelius Antoninus] / [Aug(ustus) trib(unicia) potest(ate) XVII] / [co(n)s(ul) III pont(ifex) max(imus) p(ater) p(atriae) et] / Imp(erator) Caes(ar) Lu[cius] / Aurelius Verus Au[g(ustus)] / [tr]ib(unicia) potest(ate) III co(n)s(ul) II / [vi]as per fines Ceutro/[n]um vi torrentium / [ev]ersas exclusis / [flu]minibus et in na[tu]/[ra]lem alveum redu[ctis] / [m]olibus plurib[us locis] / [opp]ositis item po[ntes] / [tem]pla et balin[ea] / [pec(unia)] sua resti[tuer(unt)]	Imp Caes Lu Aurelius Verus Au ib potest III cos II as per fines Ceutro um vi torrentium ersas exclusis minibus et in na lem alveum redu olibus plurib ositis item po pla et balin sua resti	Imperator Caesar Marcus Aurelius Antoninus Augustus tribunicia potestate XVII consul III pontifex maximus pater patriae et Imperator Caesar Lucius Aurelius Verus Augustus tribunicia potestate III consul II vias per fines Ceutronum vi torrentium eversas exclusis fluminibus et in naturalem alveum reductis molibus pluribus locis oppositis item pontes templa et balinea pecunia sua restituerunt	lapis		45.6185284	6.7694313		http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$CIL_12_00107.jpg	http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD065633;de-b0443			162 to 163
EDCS-08400695	CIL 12, 00119 (p 805) = ILAlp-01, 00055	Alpes Graiae	Bourg-Saint-Maurice / Bergintrum / Axima	1	300	1	300	tituli honorarii	Ceutro[nes	Ceutrones	Ceutrones			45.6185284	6.7694313			http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD065634			1 to 300
EDCS-23900150	AE 2001, 01305	Alpes Graiae	Chamoson	1	300	1	300	nomen singulare;  tituli fabricationis;  viri	Apronius f(ecit)	Apronius f	Apronius fecit	ferrum		46.2013342	7.2232538			http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD046897			1 to 300
EDCS-05400142	CIL 05, 06896 = Pais 00922 = InscrIt-11-01, 00116 = IAugPraetoria 00057 = SupIt-31, p 322	Alpes Graiae	Chatel Argent	1	100	1	100	liberti/libertae;  milites;  mulieres;  ordo decurionum;  seviri Augustales;  tituli sepulcrales;  tria nomina;  viri	Q(uinto) Pet[i]llio / Ero[ti] avo / Petilliae Q(uinti) l(ibertae) / Fausta[e] aviae / Q(uinto) Petillio Clementi / patri VIvir(o) / L(ucio) Petillio Mar[tiali] / fratri / Firmiae Q(uinti) f(iliae) Ter[tull]ae / matri / Salvi[ae] Lascivae uxori / Q(uintus) Petillius Q(uinti) f(ilius) / Saturninus / mil(es) leg(ionis) XXII / Primigeniae / VIvir Augustal(is) aedil(is) / IIvir testamento / fieri rogavit / arbitratu / Q(uinti) Petilli Q(uinti) l(iberti) Suri	Q Pet llio Ero avo Petilliae Q l Fausta aviae Q Petillio Clementi patri VI vir L Petillio Mar fratri Firmiae Q f Ter ae matri Salvi Lascivae uxori Q Petillius Q f Saturninus mil leg XXII Primigeniae VI vir Augustal aedil II vir testamento fieri rogavit arbitratu Q Petilli Q l Suri	Quinto Petillio Eroti avo Petilliae Quinti libertae Faustae aviae Quinto Petillio Clementi patri VI viro Lucio Petillio Martiali fratri Firmiae Quinti filiae Tertullae matri Salviae Lascivae uxori Quintus Petillius Quinti filius Saturninus miles legionis XXII Primigeniae VI vir Augustalis aedilis II vir testamento fieri rogavit arbitratu Quinti Petilli Quinti liberti Suri	lapis		45.7020658	7.21123618		http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$InscrIt_11_01_00116.jpg;pp	http://db.edcs.eu/epigr/partner.php?s_language=en&param=cil05_p765;N169816			1 to 100
EDCS-05400144	CIL 05, 06898 = InscrIt-11-01, 00115 = IAugPraetoria 00056 = SupIt-31, p 322	Alpes Graiae	Chatel Argent					mulieres;  tituli sepulcrales;  tria nomina	D(is) M(anibus) / T() Iustinae / filius pien/tissimus / et nur(us) / pientissim/a posuerunt	D M T Iustinae filius pientissimus et nur pientissima posuerunt	Dis Manibus T Iustinae filius pientissimus et nurus pientissima posuerunt	lapis		45.7020658	7.21123618			http://db.edcs.eu/epigr/partner.php?s_language=en&param=cil05_p766;N169815;bu_InscrIt%26bibl_volume=11%26bibl_subvolume=1%26bibl_insc=115			
EDCS-08400675	CIL 12, 00100 = ILAlp-01, 00056 = D 04840 = CAG-73, p 153	Alpes Graiae	La Cote-d'Aime / Axima	1	150	1	150	tituli sacri;  tria nomina;  viri	Matro/nis Axi/mo L(ucius) / Iulius / Marcelli/nus v(otum) s(olvit) l(ibens) m(erito)	Matronis Aximo L Iulius Marcellinus v s l m	Matronis Aximo Lucius Iulius Marcellinus votum solvit libens merito	lapis		45.567100	6.666970		http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$CIL_12_00100.jpg	http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD065635;de-b0239			1 to 150
EDCS-46400284	ZPE-160-256 = AE 2007, 00910	Alpes Graiae	Longefoy / Forum Claudii Ceutronum	1	300	1	300	tituli sacri	] / Aug(usto?) [sacr(um?)] / Foro Cla[udienses] / Ceutr[ones] / publ[ice] / d(ederunt?) [d(edicaverunt?)]	Aug Foro Cla Ceutr publ d	Augusto sacrum Foro Claudienses Ceutrones publice dederunt dedicaverunt	lapis		45.5377416	6.626973		http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$ZPE-160-256.jpg	http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD065644			1 to 300
EDCS-54400047	CAG-73, p 177	Alpes Graiae	Macot-la-Plagne / Forum Claudii Ceutronum					sigilla impressa	CLXXVIII / CCCLXXXI	CLXXVIII CCCLXXXI	CLXXVIII CCCLXXXI	opus figlinae		45.554400	6.677880						
EDCS-54400048	CAG-73, p 177	Alpes Graiae	Macot-la-Plagne / Forum Claudii Ceutronum					sigilla impressa;  tituli fabricationis	FO	FO	FO	opus figlinae		45.554400	6.677880						
EDCS-65600077	Lusoria-05, 00048	Alpes Graiae	Macot-la-Plagne / Forum Claudii Ceutronum						[Da lus]ori lo[cu(m)] / [luder]e nesci[s] / [3] rece<d=R>[e]	ori lo e nesci receR	Da lusori locum ludere nescis recede			45.554400	6.677880						
EDCS-46600289	ZPE-160-260 = AE 2007, 00912	Alpes Graiae	Macot-la-Plagne / Forum Claudii Ceutronum	101	200	101	200	tituli sepulcrales	m]arito / [dul]cissimo	marito cissimo	marito dulcissimo	lapis		45.554400	6.677880		http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$ZPE-160-260.jpg	http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD065648			101 to 200
EDCS-54400051	CAG-73, p 183	Alpes Graiae	Moutiers / Darantasia					nomen singulare;  sigilla impressa;  tituli fabricationis;  viri	Advocisi	Advocisi	Advocisi	opus figlinae		45.4849883	6.5340061						
EDCS-54400061	CAG-73, p 183	Alpes Graiae	Moutiers / Darantasia					mulieres;  sigilla impressa;  tituli fabricationis;  tria nomina	Mac() Martia	Mac Martia	Mac Martia	opus figlinae		45.4849883	6.5340061						
EDCS-54400060	CAG-73, p 183	Alpes Graiae	Moutiers / Darantasia					nomen singulare;  sigilla impressa;  tituli fabricationis;  viri	Seuvo fec(it)	Seuvo fec	Seuvo fecit	opus figlinae		45.4849883	6.5340061						
EDCS-54400059	CAG-73, p 183	Alpes Graiae	Moutiers / Darantasia					nomen singulare;  sigilla impressa;  tituli fabricationis;  viri	Pegasus f(ecit)	Pegasus f	Pegasus fecit	opus figlinae		45.4849883	6.5340061						
EDCS-54400058	CAG-73, p 183	Alpes Graiae	Moutiers / Darantasia					nomen singulare;  sigilla impressa;  tituli fabricationis;  viri	Maximus f(ecit)	Maximus f	Maximus fecit	opus figlinae		45.4849883	6.5340061						
EDCS-54400057	CAG-73, p 183	Alpes Graiae	Moutiers / Darantasia					nomen singulare;  sigilla impressa;  tituli fabricationis;  viri	Catullus f(ecit)	Catullus f	Catullus fecit	opus figlinae		45.4849883	6.5340061						
EDCS-54400056	CAG-73, p 183	Alpes Graiae	Moutiers / Darantasia					nomen singulare;  sigilla impressa;  tituli fabricationis;  viri	Buddarus	Buddarus	Buddarus	opus figlinae		45.4849883	6.5340061						
EDCS-54400055	CAG-73, p 183	Alpes Graiae	Moutiers / Darantasia					nomen singulare;  sigilla impressa;  tituli fabricationis;  viri	Annus f(ecit)	Annus f	Annus fecit	opus figlinae		45.4849883	6.5340061						
EDCS-54400054	CAG-73, p 183	Alpes Graiae	Moutiers / Darantasia					nomen singulare;  sigilla impressa;  tituli fabricationis;  viri	Paullus f(ecit)	Paullus f	Paullus fecit	opus figlinae		45.4849883	6.5340061						
EDCS-54400053	CAG-73, p 183	Alpes Graiae	Moutiers / Darantasia					nomen singulare;  sigilla impressa;  tituli fabricationis;  viri	Advocisius	Advocisius	Advocisius	opus figlinae		45.4849883	6.5340061						
EDCS-54400052	CAG-73, p 183	Alpes Graiae	Moutiers / Darantasia					nomen singulare;  sigilla impressa;  tituli fabricationis;  viri	Celsiani m(anu)	Celsiani m	Celsiani manu	opus figlinae		45.4849883	6.5340061						
EDCS-03000569	CAG-73, p 184 = AE 1996, 00984	Alpes Graiae	Moutiers / Darantasia	501	600	501	600	inscriptiones christianae;  mulieres;  nomen singulare;  tituli sepulcrales	Hic requie[scit] / in pace bon(a)e me[mo]/riae Galla qui(!) [vi]/xit ann<o=U>s XXV / obiit quinto Id[u]s / Septembres / indi<ct=X>ione / XIII	Hic requie in pace bone me riae Galla qui xit annUs XXV obiit quinto Id s Septembres indiXione XIII	Hic requiescit in pace bonae memoriae Galla qui vixit annos XXV obiit quinto Idus Septembres indictione XIII	lapis		45.4849883	6.5340061			http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD061886;bu_AE%26bibl_volume=1996%26bibl_subvolume=%26bibl_insc=984			501 to 600
EDCS-08400691	CIL 12, 00115 = ILAlp-01, 00060 = CAG-73, p 183	Alpes Graiae	Moutiers / Darantasia	71	300	71	300		] / cura[nte(?) 3] / [3]PRAE[	cura PRAE	curante PRAE	lapis		45.4849883	6.5340061			http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD065637			71 to 300
EDCS-08400702	CIL 12, 00126 = ILAlp-01, 00062 = CAG-73, p 184	Alpes Graiae	Moutiers / Darantasia	101	300	101	300	tituli sepulcrales;  tria nomina;  viri	Valerio Thre/p[t]o M[	Valerio Threp o M	Valerio Threpto M			45.4849883	6.5340061			http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD065638			101 to 300
EDCS-32803698	CIL 12, 05686,1007	Alpes Graiae	Moutiers / Darantasia	1	300	1	300	sigilla impressa;  tituli fabricationis	]aviz	aviz	aviz	opus figlinae		45.4849883	6.5340061			http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD066616			1 to 300
EDCS-09302661	CIL 12, 05717 = ILAlp-01, 00058 = CAG-73, p 184	Alpes Graiae	Moutiers / Darantasia	1	200	1	200	ordo equester;  tituli honorarii;  viri	[3]s Gratus proc(urator) Aug(usti)	s Gratus proc Aug	s Gratus procurator Augusti	lapis		45.4849883	6.5340061			http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD065636			1 to 200
EDCS-09302664	CIL 12, 05720 = CAG-73, p 184	Alpes Graiae	Moutiers / Darantasia	561	561	561	561	tituli sepulcrales	] a s(a)ec[ulo] / [tran]si<i=E>t K(a)len[dis] / [3]S vicies pos[t] / [consul]at<u=O>(m) Basilii Iu[nioris] / [3] indic<t=X>ione X[	a sec siEt Klen S vicies pos atO Basilii Iu indicXione X	a saeculo transiit Kalendis S vicies post consulatum Basilii Iunioris indictione X			45.4849883	6.5340061			http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD066617;bu_CIL%26bibl_volume=12%26bibl_subvolume=%26bibl_insc=5720			561 to 561
EDCS-09100919	ILAlp-01, 00057 = ILGN 00017 = D 09333 = CAG-73, p 184 = CCCA-05, 00404 = MEFR-1978-788 = MEFR-2000-914 = AE 1904, 00140 = AE 1905, 00217 = AE 1978, 00453	Alpes Graiae	Moutiers / Darantasia	151	200	151	200	tituli sacri;  tria nomina;  viri	Numinibus / Augg(ustorum) / Matri deum / et Matronis / Salvennis / T(itus) Romanius / Mercator / ex voto // [3]quadus // Trid[3] // [3]bis	Numinibus Augg Matri deum et Matronis Salvennis T Romanius Mercator ex voto quadus Trid bis	Numinibus Auggustorum Matri deum et Matronis Salvennis Titus Romanius Mercator ex voto quadus Trid bis			45.4849883	6.5340061		http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$D_09333.jpg;$D_09333_1.jpg	http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD004814;de-c0116;1ae1904-36;1ae1905-54			151 to 200
EDCS-09100920	ILAlp-01, 00059 = CAG-73, p 182 = AE 1996, 00982	Alpes Graiae	Moutiers / Darantasia	51	300	51	300	liberti/libertae;  mulieres;  tituli sepulcrales;  tria nomina;  viri	]IEVAE DVTI Iulia[3] / [3]onis fil(io) Valentin[3] / [3]iiae Lucanae lib(ertae) [3] / [3]iae Rufini fil(iae) uxo[r(i?) 3] / [3]artio quae [3] / [3]C F[	IEVAE DVTI Iulia onis fil Valentin iiae Lucanae lib iae Rufini fil uxo artio quae C F	IEVAE DVTI Iulia onis filio Valentin iiae Lucanae libertae iae Rufini filiae uxori artio quae C F	lapis		45.4849883	6.5340061			http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD050206			51 to 300
EDCS-09100921	ILAlp-01, 00061 = CAG-73, p 182 = AE 1996, 00983	Alpes Graiae	Moutiers / Darantasia	51	300	51	300	tituli sepulcrales	]ONIBITV[3] / [3]IIAE VALE[3] / [3]IAE E[	ONIBITV IIAE VALE IAE E	ONIBITV IIAE VALE IAE E	lapis		45.4849883	6.5340061			http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD050207			51 to 300
EDCS-08400689	CIL 12, 00113 (p 805) = ILHSavoie 00082 = D 05957 = ILN-05-02, 00546 = CAG-74, p 285 = AE 2010, +00058	Alpes Graiae	Passy	74	74	74	74	Augusti/Augustae;  milites;  ordo senatorius;  termini;  tria nomina;  viri	Ex auctoritat[e] / Imp(eratoris) Caes(aris) Vespasian[i] / Aug(usti) pontificis max(imi) / trib(unicia) potest(ate) V co(n)s(ulis) V / desig(nati) VI p(atris) p(atriae) / Cn(aeus) Pinarius Cornel(ius) / Clemens leg(atus) eius pro pr(aetore) / exercitus Germanici / superioris inter / Viennenses et Ceutronas / terminavit	Ex auctoritat Imp Caes Vespasian Aug pontificis max trib potest V cos V desig VI p p Cn Pinarius Cornel Clemens leg eius pro pr exercitus Germanici superioris inter Viennenses et Ceutronas terminavit	Ex auctoritate Imperatoris Caesaris Vespasiani Augusti pontificis maximi tribunicia potestate V consulis V designati VI patris patriae Cnaeus Pinarius Cornelius Clemens legatus eius pro praetore exercitus Germanici superioris inter Viennenses et Ceutronas terminavit	lapis		45.9234886	6.6859905		http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$ILN-05-02_00546.jpg	http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD065257;de-b0468			74 to 74
EDCS-09200761	CIL 12, 02349 = ILHSavoie 00079 = ILN-05-02, 00547	Alpes Graiae	Passy					ordo decurionum;  sacerdotes pagani;  tituli sacri;  tria nomina;  viri	Marti / A(ulus) Isugius A(uli) f(ilius) / Volt(inia) Vaturus / flamen Aug(usti) / IIvir aerari(i) / ex voto	Marti A Isugius A f Volt Vaturus flamen Aug II vir aerari ex voto	Marti Aulus Isugius Auli filius Voltinia Vaturus flamen Augusti II vir aerarii ex voto			45.9234886	6.6859905		http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$ILN-05-02_00547.jpg				
EDCS-09200762	CIL 12, 02350 = ILHSavoie 00080 = ILN-05-02, 00548	Alpes Graiae	Passy					ordo decurionum;  tituli sacri;  tria nomina;  viri	Marti Aug(usto) / pro salute / L(uci) Vibi L(uci) fil(ii) / Flavini / L(ucius) Vibius Vestinus / pater / IIvir iur(e) dic(undo) / IIIvir loc(orum) p(ublicorum) p(ersequendorum) / ex voto	Marti Aug pro salute L Vibi L fil Flavini L Vibius Vestinus pater II vir iur dic III vir loc p p ex voto	Marti Augusto pro salute Luci Vibi Luci filii Flavini Lucius Vibius Vestinus pater II vir iure dicundo III vir locorum publicorum persequendorum ex voto			45.9234886	6.6859905		http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$ILN-05-02_00548.jpg				
EDCS-11501887	ILHSavoie 00081 = ILN-05-02, 00549 = CAG-74, p 287 = AE 1934, 00168	Alpes Graiae	Passy					ordo decurionum;  sacerdotes pagani;  tituli sacri;  tria nomina;  viri	Marti Aug(usto) / M(arcus) Arrius C(ai) [f(ilius)] / [V]olt(inia) Gemell[us] / [q]ua[est]or n(ummorum) p(ublicorum) / [IIvir] aerar[ii] / [flamen] Marti[s] / [3 h]onorib[us] / [3]ICA[3] sunt / V[3]CON[3] / voti com[pos]	Marti Aug M Arrius C olt Gemell ua or n p aerar Marti onorib ICA sunt V CON voti com	Marti Augusto Marcus Arrius Cai filius Voltinia Gemellus quaestor nummorum publicorum II vir aerarii flamen Martis honoribus ICA sunt V CON voti compos			45.9234886	6.6859905		http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$ILN-05-02_00549.jpg	http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD026965;1ae1934-46			
EDCS-08400701	CIL 12, 00125 = CAG-73, p 202	Alpes Graiae	Saint-Sorlin-d'Arves / Axima	171	200	171	200	tituli sepulcrales;  tria nomina;  viri	D(is) M(anibus) / Pompeius Felix / vixit annis XXXVII / m(ensibus) II diebus VIII / fecit Val(erius) Martial(us) / civi et amico / bene merenti	D M Pompeius Felix vixit annis XXXVII m II diebus VIII fecit Val Martial civi et amico bene merenti	Dis Manibus Pompeius Felix vixit annis XXXVII mensibus II diebus VIII fecit Valerius Martialus civi et amico bene merenti	lapis		45.221393	6.229047			http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD065259			171 to 200
EDCS-09302655	CIL 12, 05708 = ILAlp-01, 00065 = CAG-73, p 204 = AE 1902, +00090 = ILGN +00015	Alpes Graiae	Salins-les-Thermes / Tarantasia	197	211	197	211	Augusti/Augustae;  tituli honorarii;  viri	Impp(eratores) Severus et Antoninus / [	Impp Severus et Antoninus	Impperatores Severus et Antoninus			45.474300	6.529590			http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD065641;1ae1902-25			197 to 211
EDCS-09302656	CIL 12, 05709 = ILAlp-01, 00066 = CAG-73, p 204 = ILGN +00015 = MEFR-2000-913 = AE 1902, +00090	Alpes Graiae	Salins-les-Thermes / Tarantasia	193	211	193	211	mulieres;  tria nomina	] / ex reditu suo Iuliae Augustae ex aere proprio / [	ex reditu suo Iuliae Augustae ex aere proprio	ex reditu suo Iuliae Augustae ex aere proprio			45.474300	6.529590			http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD065642;1ae1902-25			193 to 211
EDCS-09302657	CIL 12, 05710 = ILAlp-01, 00063 = CAG-73, p 204 = AE 1902, +00090 = ILGN +00015 = AE 2003, +00019	Alpes Graiae	Salins-les-Thermes / Tarantasia	1	300	1	300	tituli sacri	] / ex voto Herculeio Graio / [	ex voto Herculeio Graio	ex voto Herculeio Graio			45.474300	6.529590			http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD065639;1ae1902-25			1 to 300
EDCS-09302662	CIL 12, 05718 = ILAlp-01, 00067 = CAG-73, p 214	Alpes Graiae	Salins-les-Thermes / Tarantasia	101	130	101	130	mulieres;  nomen singulare;  tituli sepulcrales;  tria nomina;  viri	Dis Manibus / Ti(berius) Claudius Artemidori f(ilius) / Quir(ina) Phoebus Tiberio/politanus viv<u=O>s sibi / et Piliae(?) Fidae Vasiensi / uxori carissimae	Dis Manibus Ti Claudius Artemidori f Quir Phoebus Tiberiopolitanus vivOs sibi et Piliae Fidae Vasiensi uxori carissimae	Dis Manibus Tiberius Claudius Artemidori filius Quirina Phoebus Tiberiopolitanus vivus sibi et Piliae Fidae Vasiensi uxori carissimae	lapis		45.474300	6.529590			http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD065643;bu_CIL%26bibl_volume=12%26bibl_subvolume=%26bibl_insc=5718			101 to 130
EDCS-09100922	ILAlp-01, 00064 = CAG-73, p 203 = AE 1959, 00134	Alpes Graiae	Salins-les-Thermes / Tarantasia	1	100	1	100	tituli sacri;  tria nomina;  viri	Mantouno / ex voto / Sex(tus) Indutius C(ai) f(ilius) / Gratus	Mantouno ex voto Sex Indutius C f Gratus	Mantouno ex voto Sextus Indutius Cai filius Gratus	aes		45.474300	6.529590			http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD019297			1 to 100
EDCS-13302683	AE 1959, 00135	Alpes Graiae	Val-d'Isere	1	300	1	300	nomen singulare;  viri	Leitomarus	Leitomarus	Leitomarus			45.4498666	6.9804421			http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD019300			1 to 300
EDCS-08400694	CIL 12, 00118 (p 804) = ILAlp-01, 00036 = CAG-73, p 100 = MEFR-2007-185	Alpes Graiae	Villette / Axima	151	250	151	250	mulieres;  tituli sepulcrales;  tria nomina;  viri	D(is) M(anibus) / L(uci) Exomni Macrini Rustici fili(i) hic Bri/gantione geniti annorum XVI in studi(i)s / valle Poenina vita functi reliquis eiu[s] / [huc] delatis Nigria Marca mater fili[o] / [pient]issimo et sibi viva faciendum / curavit	D M L Exomni Macrini Rustici fili hic Brigantione geniti annorum XVI in studis valle Poenina vita functi reliquis eiu delatis Nigria Marca mater fili issimo et sibi viva faciendum curavit	Dis Manibus Luci Exomni Macrini Rustici filii hic Brigantione geniti annorum XVI in studiis valle Poenina vita functi reliquis eius huc delatis Nigria Marca mater filio pientissimo et sibi viva faciendum curavit	lapis		45.5469919	6.6079469		http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$CIL_12_00118.jpg	http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD065613;bu_CIL%26bibl_volume=12%26bibl_subvolume=%26bibl_insc=118			151 to 250
EDCS-09500292	CIL 17-02, 00125 = CIL 12, 05529 = IR-01, 00016	Alpes Graiae	Villette / Axima	306	337	306	337	Augusti/Augustae;  miliaria;  tituli sacri;  viri	[Imp(eratori) Caes(ari) Fl(avio) Val(erio)] / [Constantino Pio] / [Fel(ici) Invicto A]ug(usto) divi Constan/tii Pii filio / [	ug divi Constantii Pii filio	Imperatori Caesari Flavio Valerio Constantino Pio Felici Invicto Augusto divi Constantii Pii filio	lapis		45.5469919	6.6079469			http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD066513			306 to 337
