EDCS-ID	publication	province	place	dating_from	dating_to	date_not_before	date_not_after	status	inscription	inscription_conservative_cleaning	inscription_interpretive_cleaning	material	comment	latitude	longitude	language	photo	partner_link	extra_text	extra_html	raw_dating
EDCS-03300877	AE 1995, 01604	Arabia	?	112	112	112	112	Augusti/Augustae;  miliaria;  ordo senatorius;  tituli operum;  tituli sacri;  tria nomina;  viri	Imp(erator) Caesar / divi Nervae f(ilius) Nerva / Traianus [Aug(ustus) Germ(anicus)] / Dacicus [pont(ifex) max(imus)] / trib(unicia) po[t(estate) XVI imp(erator) VI] / co(n)s(ul) VI [p(ater) p(atriae) redacta in] / form[am provinciae] / Ar[abia viam novam] / a [finibus Syriae] / usq[ue] a[d mare Rubrum] / aper[uit et stravit per C(aium)] / C[laudium Severum]	Imp Caesar divi Nervae f Nerva Traianus Dacicus trib po cos VI form Ar a usq a aper C	Imperator Caesar divi Nervae filius Nerva Traianus Augustus Germanicus Dacicus pontifex maximus tribunicia potestate XVI imperator VI consul VI pater patriae redacta in formam provinciae Arabia viam novam a finibus Syriae us que ad mare Rubrum aperuit et stravit per Caium Claudium Severum	lapis						http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD051086			112 to 112
EDCS-66400037	SEG-08, 00296 = SEG-34, 01509 = SEG-38, 01587 = AE 1985, 00833	Arabia	?	401	600	401	600	inscriptiones christianae;  tituli honorarii	Οὐδὲ λιπὼν λιμίτοιο Παλεστ(ίνης) χθόνα δῖαν / Δωρόθεος γεράων πέλεν ἄμμορος ἐκ βα/σ[ι]λῆος	Οὐδὲ λιπὼν λιμίτοιο Παλεστ χθόνα δῖαν Δωρόθεος γεράων πέλεν ἄμμορος ἐκ βασλῆος	Οὐδὲ λιπὼν λιμίτοιο Παλεστίνης χθόνα δῖαν Δωρόθεος γεράων πέλεν ἄμμορος ἐκ βασιλῆος	lapis						http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD065160			401 to 600
EDCS-68300001	Syria-2015-307 = EpRom 2015_54_021	Arabia	?	301	500	301	500	milites;  tituli sepulcrales;  tria nomina;  viri	D(is) M(anibus) s(acrum) / Iulio Ur/bano ex / centuri/one de n/umero	D M s Iulio Urbano ex centurione de numero	Dis Manibus sacrum Iulio Urbano ex centurione de numero						http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$Syria-2015-307.jpg	http://db.edcs.eu/epigr/partner.php?s_language=en&param=er_383			301 to 500
EDCS-73600305	Thomsen-1917, 00169a	Arabia	Ain el-Mikwan					miliaria	?			lapis									
EDCS-73600306	Thomsen-1917, 00170a	Arabia	Ain el-Mikwan					miliaria	?			lapis									
EDCS-73600307	Thomsen-1917, 00170b	Arabia	Ain el-Mikwan					miliaria	?			lapis									
EDCS-31800331	CIL 03, 14176,10 = AE 2005, 01585 = Thomsen 1917, 00228	Arabia	Ajloun					miliaria	] I / A	I A	I A	lapis		32.3323294	35.7520522			http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD063870			
EDCS-30100051	SEG-53, 01879 = AE 2003, 01821	Arabia	Ajloun	162	162	162	162	Augusti/Augustae;  miliaria;  ordo senatorius;  tituli sacri;  tria nomina;  viri	XII / Imp(erator) Caesar / M(arcus) Aurelius Antoninus / Aug(ustus) p(ontifex) m(aximus) trib(unicia) pot(estate) XVI / co(n)s(ul) III et / Imp(erator) Caesar L(ucius) Au[r]elius / Verus Aug(ustus) t[rib(unicia) pot(estate) II c]o(n)s(ul) II / divi Anton[ini Pii filii divi] / Hadriani nepotes divi / [T]raiani Parthici / pronepotes divi N[e]rvae / [a]bnepotes refecer[unt] / per Geminium Marci[anum] / leg(atum) pr(o) pr(aetore) // (Μείλια) ιβʹ	XII Imp Caesar M Aurelius Antoninus Aug p m trib pot XVI cos III et Imp Caesar L Auelius Verus Aug tos II divi Anton Hadriani nepotes divi raiani Parthici pronepotes divi Nrvae bnepotes refecer per Geminium Marci leg pr pr ιβʹ	XII Imperator Caesar Marcus Aurelius Antoninus Augustus pontifex maximus tribunicia potestate XVI consul III et Imperator Caesar Lucius Aurelius Verus Augustus tribunicia potestate II consul II divi Antonini Pii filii divi Hadriani nepotes divi Traiani Parthici pronepotes divi Nervae abnepotes refecerunt per Geminium Marcianum legatum pro praetore Μείλια ιβʹ	lapis		32.3323294	35.7520522			http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD045223			162 to 162
EDCS-16000005	AE 1936, 00155	Arabia	Al 'Anz					milites;  tituli sepulcrales;  tria nomina;  viri	Ael(ius) Satorni/los(!) imm(unis) <c=K>a(rcerarius?) / leg(ionis) III <c=K>y<r=I>e(nai)<c=K>(ae)	Ael Satornilos imm Ka leg III KyIeK	Aelius Satornilos immunis carcerarius legionis III cyrenaicae			35.25	37.0166667			http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD024498;1ae1936-50			
EDCS-31300128	IGRRP-03, 01264 = D 08880	Arabia	Al-Mushannaf / Muschennef / Nela						Φλ(άουιος) Μάξιμος Σαβείνου β(ενε)φ(ικιάριος) καὶ ἀκο/μενταρήσιος καὶ κορνικου/λάριος καὶ χʹ (ἑκατόνταρχος) γενόμενος τῆς / ἡγεμ(ονίας) τὸ μνῆμα ἐκ τῶν ἰδίων ᾠκω/δόμησεν σὺν Θομδέχῃ γυναικί	Φλ Μάξιμος Σαβείνου βφ καὶ ἀκομενταρήσιος καὶ κορνικουλάριος καὶ χʹ γενόμενος τῆς ἡγεμ τὸ μνῆμα ἐκ τῶν ἰδίων ᾠκωδόμησεν σὺν Θομδέχῃ γυναικί	Φλάουιος Μάξιμος Σαβείνου βενεφικιάριος καὶ ἀκομενταρήσιος καὶ κορνικουλάριος καὶ χʹ ἑκατόνταρχος γενόμενος τῆς ἡγεμονίας τὸ μνῆμα ἐκ τῶν ἰδίων ᾠκωδόμησεν σὺν Θομδέχῃ γυναικί			32.7425363	36.7761276			http://db.edcs.eu/epigr/partner.php?s_language=en&param=de-b1039			
EDCS-49000051	IGRRP-03, 01264 = IGLS-06, 02223 = CBI 00730	Arabia	Al-Mushannaf / Muschennef / Nela											32.7425363	36.7761276	GR					
EDCS-03000823	ZPE-113-260 = AE 1996, 01618	Arabia	Al-Qihati / El-Qihati	293	305	293	305	Augusti/Augustae;  miliaria;  tituli honorarii;  viri	DD(ominis) nn(ostris) / Imp(eratoribus) Caes(aribus) / C(aio) Aur(elio) [V]al(erio) / Diocletiano P(io) F(elici) / [Invi]cto Aug(usto) et / M(arco) Aur(elio) Val(erio) / [Maxim]iano P(io) F(elici) / Invicto Aug(usto) / et Fl(avio) Val(e)rio / Constantio et / [Gal(erio)] Va[lerio] / Maximiano / [n]obb(ilissimis) Caess(aribus)	DD nn Imp Caes C Aur al Diocletiano P F cto Aug et M Aur Val iano P F Invicto Aug et Fl Valrio Constantio et Va Maximiano obb Caess	DDominis nnostris Imperatoribus Caesaribus Caio Aurelio Valerio Diocletiano Pio Felici Invicto Augusto et Marco Aurelio Valerio Maximiano Pio Felici Invicto Augusto et Flavio Valerio Constantio et Galerio Valerio Maximiano nobbilissimis Caessaribus			32.183333	36.316667		http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$AE_1996_01618.jpg	http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD050439;bu_AE%26bibl_volume=1996%26bibl_subvolume=%26bibl_insc=1618			293 to 305
EDCS-03000824	ZPE-113-260 = AE 1996, 01619	Arabia	Al-Qihati / El-Qihati					Augusti/Augustae;  miliaria;  tituli honorarii;  viri	] / Pio [Fel(ici) Invict(o) Aug(usto) et F]/l(avio) Val(erio) Severo n[ob(ilissimo) Caes(ari)] / e(t) Fla(vio) Val(erio) [C]on[stantino] / nob(ilissimo) [C]aes(ari)	Pio l Val Severo n e Fla Val on nob aes	Pio Felici Invicto Augusto et Flavio Valerio Severo nobilissimo Caesari et Flavio Valerio Constantino nobilissimo Caesari			32.183333	36.316667		http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$AE_1996_01619.jpg	http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD050440			
EDCS-03000825	ZPE-113-260 = AE 1996, 01620	Arabia	Al-Qihati / El-Qihati					Augusti/Augustae;  miliaria;  tituli honorarii;  viri	] C(aio) Val(erio) Maxi/mino nob(ilissimis) Caess(aribus)	C Val Maximino nob Caess	Caio Valerio Maximino nobilissimis Caessaribus			32.183333	36.316667		http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$AE_1996_01620.jpg	http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD050441			
EDCS-48001031	ZPE-113-261a	Arabia	Al-Qihati / El-Qihati					miliaria	?			lapis		32.183333	36.316667		http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$ZPE-113-261_2.jpg				
EDCS-48001030	ZPE-113-261b	Arabia	Al-Qihati / El-Qihati					miliaria	?			lapis		32.183333	36.316667		http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$ZPE-113-261_1.jpg				
EDCS-03000826	ZPE-113-261c = AE 1996, 01621	Arabia	Al-Qihati / El-Qihati	305	306	305	306	Augusti/Augustae;  miliaria;  tituli honorarii;  viri	Felici C(aio) Aur(elio) Val(erio) / Diocletiano pat/ri Immpp(eratorum) et M(arco) Aur(elio) / Val(erio) Maximiano / patri Immpp(eratorum) et F/l(avio) Aur(elio) Val(erio) Constan/tio P(iis) F(elicibus) Invict(is) A[u]gg(ustis) e/t Gal(erio) Val(erio) Maximian/[o] P(io) F(elici) [Invict(o) Au]g(usto) e/t [	Felici C Aur Val Diocletiano patri Immpp et M Aur Val Maximiano patri Immpp et Fl Aur Val Constantio P F Invict Agg et Gal Val Maximian P F g et	Felici Caio Aurelio Valerio Diocletiano patri Immpperatorum et Marco Aurelio Valerio Maximiano patri Immpperatorum et Flavio Aurelio Valerio Constantio Piis Felicibus Invictis Auggustis et Galerio Valerio Maximiano Pio Felici Invicto Augusto et			32.183333	36.316667		http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$AE_1996_01621.jpg	http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD050442			305 to 306
EDCS-03000827	ZPE-113-261d = AE 1996, 01622	Arabia	Al-Qihati / El-Qihati	305	306	305	306	Augusti/Augustae;  miliaria;  tituli honorarii;  viri	]o / Felici G(aio!) Aur(elio) Val(erio) / Di[o]cletiano pat/ri Immpp(eratorum) et M(arco) Aur(elio) / Val(erio) Maximiano pa/tri Immpp(eratorum) et Fl(avio) A/ur(elio) Val(erio) Constantio / P(iis) F(elicibus) Invict(is) Augg(ustis) et G(aio!) / [A]u[r(elio)] Val(erio) Maximiano / [Au]g{g}(usto) e[t	o Felici G Aur Val Dicletiano patri Immpp et M Aur Val Maximiano patri Immpp et Fl Aur Val Constantio P F Invict Augg et G u Val Maximiano gg et	o Felici Gaio Aurelio Valerio Diocletiano patri Immpperatorum et Marco Aurelio Valerio Maximiano patri Immpperatorum et Flavio Aurelio Valerio Constantio Piis Felicibus Invictis Auggustis et Gaio Aurelio Valerio Maximiano Augusto et			32.183333	36.316667		http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$AE_1996_01622.jpg	http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD050443			305 to 306
EDCS-49000050	CBI 00729 = AE 2009, 01619	Arabia	Al-Ula					nomen singulare;  viri	Bene sit / Titus	Bene sit Titus	Bene sit Titus			26.6082971	37.922708						
EDCS-16400397	ZPE-129-105 = AE 1905, 00212 = AE 1909, +00073	Arabia	Al-Zarqa / El-Zarqa					Augusti/Augustae;  ordo senatorius;  tituli operum;  tria nomina;  viri	[3 I]mp(eratores) Augg(usti) tutelae gratia ex Palaest[ina] / [in Arabia]m tra[nstu]lerunt [c]astra quoque (e)x solo oppo[rtuno] / [loco] exstruxerunt per Aurel[ium Theone]m leg(atum) Aug(ustorum) [pr(o) pr(aetore)]	mp Augg tutelae gratia ex Palaest m tralerunt astra quo que x solo oppo exstruxerunt per Aurelm leg Aug	Imperatores Auggusti tutelae gratia ex Palaestina in Arabiam transtulerunt castra quo que ex solo opportuno loco exstruxerunt per Aurelium Theonem legatum Augustorum pro praetore			32.0668425	36.0885771			http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD030624;1ae1905-53;1ae1909-17			
EDCS-77400147	AE 1895, 00169	Arabia	Amman / Philadelphia	193	194	193	194	Augusti/Augustae;  miliaria;  ordo senatorius;  tria nomina;  viri	[Imp(erator) Cae]sar / [L(ucius) Septimius S]everus / Pertin[ax] Aug(ustus) / trib(unicia) potest(ate) II / imp(erator) IV co(n)s(ul) II / per Ael(ium) Severian(um) / Maximum fec(it) / X	sar everus Pertin Aug trib potest II imp IV cos II per Ael Severian Maximum fec X	Imperator Caesar Lucius Septimius Severus Pertinax Augustus tribunicia potestate II imperator IV consul II per Aelium Severianum Maximum fecit X	lapis		31.9515694	35.9239625			http://db.edcs.eu/epigr/partner.php?s_language=en&param=1ae1895-39			193 to 194
EDCS-31700020	AE 1895, 00173	Arabia	Amman / Philadelphia					Augusti/Augustae;  miliaria;  ordo senatorius;  tria nomina;  viri	[Imp(erator) Caes(ar) M(arcus) Aurelius] / [Seve]rus Antoninus / Felix Aug(ustus) Parthicus / max(imus) Britan(n)icus / maximus trib(unicia) pot(estate) XVI / imp(erator) II co(n)s(ul) III desig(natus) co(n)s(ul) / per Furium Severianu[m] / leg(atum) Aug(usti) pr(o) pr(aetore) co(n)s(ulem) desig(natum)	rus Antoninus Felix Aug Parthicus max Britanicus maximus trib pot XVI imp II cos III desig cos per Furium Severianu leg Aug pr pr cos desig	Imperator Caesar Marcus Aurelius Severus Antoninus Felix Augustus Parthicus maximus Britannicus maximus tribunicia potestate XVI imperator II consul III designatus consul per Furium Severianum legatum Augusti pro praetore consulem designatum	lapis		31.9515694	35.9239625			http://db.edcs.eu/epigr/partner.php?s_language=en&param=1ae1895-40			
EDCS-77400148	AE 1895, 00179	Arabia	Amman / Philadelphia					Augusti/Augustae;  tituli honorarii;  viri				lapis		31.9515694	35.9239625	GR		http://db.edcs.eu/epigr/partner.php?s_language=en&param=1ae1895-41			
EDCS-16900081	AE 1900, 00164	Arabia	Amman / Philadelphia					Augusti/Augustae;  miliaria;  ordo senatorius;  tria nomina;  viri	Imp(erator) Caes(ar) Marcu[s] / Aurelius Sev[erus] / Antoninus [Pius] / Felix Aug(ustus) Pa[rthi]/cus maximu[s Bri]/tan(n)icus max[imus] / [po]nt(ifex) max[imus] / [trib(unicia) pot(estate)] XVII [imp(erator)] II [co(n)s(ul)] IIII [p(ater) p(atriae)] / per Furnium Iulianum / [leg(atum) Aug(usti) pr(o) pr(aetore)] / [	Imp Caes Marcu Aurelius Sev Antoninus Felix Aug Pacus maximutanicus max nt max XVII II IIII per Furnium Iulianum	Imperator Caesar Marcus Aurelius Severus Antoninus Pius Felix Augustus Parthicus maximus Britannicus maximus pontifex maximus tribunicia potestate XVII imperator II consul IIII pater patriae per Furnium Iulianum legatum Augusti pro praetore	lapis		31.9515694	35.9239625			http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD028417;1ae1900-57			
EDCS-16900083	AE 1900, 00167	Arabia	Amman / Philadelphia					Augusti/Augustae;  miliaria;  ordo senatorius;  tria nomina;  viri	Imp(erator) C[aes(ar)] / M(arcus) Aurelius [Antoninus] / P(ius) F(elix) Aug(ustus) [pont(ifex)] / maximus trib(unicia) [p(otestate)] / co(n)s(ul) III [p(ater) p(atriae) proco(n)s(ul)] / [per Flavium Iulianum] / [leg(atum) Aug(usti) pr(o) pr(aetore)] / [	Imp C M Aurelius P F Aug maximus trib cos III	Imperator Caesar Marcus Aurelius Antoninus Pius Felix Augustus pontifex maximus tribunicia potestate consul III pater patriae proconsul per Flavium Iulianum legatum Augusti pro praetore	lapis		31.9515694	35.9239625			http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD028426;1ae1900-57;1ae1900-58			
EDCS-77400282	AE 1900, 00168	Arabia	Amman / Philadelphia									lapis		31.9515694	35.9239625	GR		http://db.edcs.eu/epigr/partner.php?s_language=en&param=1ae1900-58			
EDCS-16800270	AE 1902, 00156	Arabia	Amman / Philadelphia					Augusti/Augustae;  miliaria;  ordo senatorius;  tria nomina;  viri	Imp(erator) Caes(ar) Marc(us) / Aurelius Se[verus A]ntoninus / Pius Felix [Aug(ustus) Par]thicus / Britannicus max(imus) pontifex / max(imus) trib(unicia) [pot(estate) 3 i]mp(erator) II / co(n)s(ul) III p(ater) [p(atriae)] / per Furium [Severianum leg(atum)] / [Aug(usti) pr(o) pr(aetore)	Imp Caes Marc Aurelius Sentoninus Pius Felix thicus Britannicus max pontifex max trib mp II cos III p per Furium Aug pr pr	Imperator Caesar Marcus Aurelius Severus Antoninus Pius Felix Augustus Parthicus Britannicus maximus pontifex maximus tribunicia potestate imperator II consul III pater patriae per Furium Severianum legatum Augusti pro praetore	lapis		31.9515694	35.9239625			http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD032070;1ae1902-44			
EDCS-78300803	AE 1929, 00171 = IGLS-21-02, 00012	Arabia	Amman / Philadelphia					tituli sacri	Νύμφαις / καὶ Μούσαις / Καπιτωλῖ[νός] / μʼ ἀνέ[θηκεν]	Νύμφαις καὶ Μούσαις Καπιτωλῖ μʼ ἀνέ	Νύμφαις καὶ Μούσαις Καπιτωλῖνός μʼ ἀνέθηκεν	lapis		31.9515694	35.9239625			http://db.edcs.eu/epigr/partner.php?s_language=en&param=P246043;1ae1929-47			
EDCS-72700142	Anastasio-2015, p 44 = AE 2015, 01688 = EpRom 2015_54_015	Arabia	Amman / Philadelphia	66	250	66	250	milites;  tria nomina;  viri	] / [Iulius Ma]gnus(?) / [3 leg(ionis) X F]r(etensis) fecit // ]ς Ἰούλιος / [3]ης λεγυῶνος / [δεκάτ]ης Φραιτησί(ας) / [	gnus ς Ἰούλιος ης λεγυῶνος ης Φραιτησί	Iulius Magnus legionis X Fretensis fecit ς Ἰούλιος ης λεγυῶνος δεκάτης Φραιτησίας			31.9515694	35.9239625			http://db.edcs.eu/epigr/partner.php?s_language=en&param=er_5920			66 to 250
EDCS-29900169	CIL 03, 14149,01 = D 03013 = IJordanie-02, 00011 = AE 1896, 00045 = AE 1896, +00108 = IGLS-21-02, 00011	Arabia	Amman / Philadelphia					ordo senatorius;  tituli sacri;  tria nomina;  viri	I(ovi) O(ptimo) M(aximo) / Conserva/tori L(ucius) Aemi/lius Carus leg(atus) / Aug(usti) pr(o) pr(aetore)	I O M Conservatori L Aemilius Carus leg Aug pr pr	Iovi Optimo Maximo Conservatori Lucius Aemilius Carus legatus Augusti pro praetore	lapis		31.9515694	35.9239625			http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD023144;de-b0006;1ae1896-16;1ae1896-34			
EDCS-31400571	CIL 03, 14150,06 = Samra 00052 = Samra 00127 = AE 1900, 00163 = Thomsen-1917, 00107d	Arabia	Amman / Philadelphia	193	193	193	306	Augusti/Augustae;  miliaria;  ordo senatorius;  tria nomina;  viri	[Imp(erator) Caesar] / [P(ublius) Helvius Pertinax] / [Aug(ustus) prince]ps senat[us] / [consul iterum] / [p]o[nt(ifex)] m[aximus] / [t]r[ibunicia potestate] / et Caesar [P(ublius) Helv]ius Per/tinax f[i]lius [pr]inceps / iuven[tutis] per P(ublium) Ael(ium) / Severia[num] Max/[i]mum [leg(atum) Aug(usti)] pr(o) pr(aetore) // [DD(ominis) nn(ostris)] / [C(aio) Aur(elio) Val(erio) Diocletiano et] / M(arco) Aur(elio) [Val(erio) Maximiano] / patri[b(us) A]ug[g(ustorum) et Impp(eratoribus)] / [C]aess(aribus) [Fl(avio) Val(erio) Constantio] / et Gal(erio) Val(erio) Maximiano / PP(iis) FF(elicibus) Invictis Augg(ustis) et / Fl(avio) Val(erio) Severo et / Maximino nobb(ilissimis) Caess(aribus)	ps senat o m r et Caesar ius Pertinax flius inceps iuven per P Ael Severia Maxmum pr pr M Aur patriug aess et Gal Val Maximiano PP FF Invictis Augg et Fl Val Severo et Maximino nobb Caess	Imperator Caesar Publius Helvius Pertinax Augustus princeps senatus consul iterum pontifex maximus tribunicia potestate et Caesar Publius Helvius Pertinax filius princeps iuventutis per Publium Aelium Severianum Maximum legatum Augusti pro praetore DDominis nnostris Caio Aurelio Valerio Diocletiano et Marco Aurelio Valerio Maximiano patribus Auggustorum et Impperatoribus Caessaribus Flavio Valerio Constantio et Galerio Valerio Maximiano PPiis FFelicibus Invictis Auggustis et Flavio Valerio Severo et Maximino nobbilissimis Caessaribus	lapis		31.9515694	35.9239625			http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD028411;HD028414;1ae1900-56;1ae1900-57			a:  193 to 193;   b:  305 to 306
EDCS-31400572	CIL 03, 14150,07 = Samra 00079 = Thomsen-1917, 00107b	Arabia	Amman / Philadelphia	214	214	214	214	Augusti/Augustae;  miliaria;  viri	Imp(erator) Caes(ar) Marcu[s] / Aurelius Sev[erus] / Antoninus [Pius] / Felix Aug(ustus) Pa[rthi]/cus maximus [Bri]/tan(n)icus max[imus] / [p]ont(ifex) max[imus] / [	Imp Caes Marcu Aurelius Sev Antoninus Felix Aug Pacus maximus tanicus max ont max	Imperator Caesar Marcus Aurelius Severus Antoninus Pius Felix Augustus Parthicus maximus Britannicus maximus pontifex maximus	lapis		31.9515694	35.9239625						214 to 214
EDCS-31400574	CIL 03, 14150,09 = Samra 00028 = AE 1900, 00166 = Thomsen-1917, 00101b	Arabia	Amman / Philadelphia	181	181	181	181	Augusti/Augustae;  miliaria;  ordo senatorius;  tituli sacri;  tria nomina;  viri	Imp(erator) Caesar / [M(arcus)] Aurelius [Commodus] / [An]toninus Aug(ustus) Germanic[us] / [Sarm]aticus divi [Anto]nini f(ilius) / [ponti]fex max(imus) trib(unicia) pote[st(ate) VI] / co(n)s(ul) III p(ater) p(atriae) per / [Fl(avium) Iu]lium Fronton[em] / [leg(atum)] Aug(usti) pr(o) pr(aetore) // GR	Imp Caesar Aurelius toninus Aug Germanic aticus divi nini f fex max trib pote cos III p p per lium Fronton Aug pr pr GR	Imperator Caesar Marcus Aurelius Commodus Antoninus Augustus Germanicus Sarmaticus divi Antonini filius pontifex maximus tribunicia potestate VI consul III pater patriae per Flavium Iulium Frontonem legatum Augusti pro praetore GR	lapis		31.9515694	35.9239625			http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD028423;1ae1900-57			181 to 181
EDCS-31400575	CIL 03, 14150,10 = Samra 00020	Arabia	Amman / Philadelphia	162	162	162	162	Augusti/Augustae;  miliaria;  tituli sacri;  viri	[Imp(erator)] C[aesar] / M(arcus) Aurelius [Antoninus] / Augustus [pontifex] / maximus trib(unicia) [pot(estate) XVI] / co(n)s(ul) III et [Imp(erator)] / Caesar L(ucius) Aureli[us] / [V]erus Augustus tr[ib(unicia)] / [p]otest(ate) II co(n)s(ul) II divi / Antonini fili(i) divi / Hadriani nepotes / [	C M Aurelius Augustus maximus trib cos III et Caesar L Aureli erus Augustus tr otest II cos II divi Antonini fili divi Hadriani nepotes	Imperator Caesar Marcus Aurelius Antoninus Augustus pontifex maximus tribunicia potestate XVI consul III et Imperator Caesar Lucius Aurelius Verus Augustus tribunicia potestate II consul II divi Antonini filii divi Hadriani nepotes	lapis		31.9515694	35.9239625						162 to 162
EDCS-31400576	CIL 03, 14150,11 = Samra 00011 = Thomsen-1917, 00099a	Arabia	Amman / Philadelphia	114	114	114	114	Augusti/Augustae;  miliaria;  ordo senatorius;  tituli operum;  tituli sacri;  tria nomina;  viri	Imp(erator) C[a]esar / divi Nerv[ae f(ilius) Nerva] / Tr[aianus Optimus Aug(ustus)] / Ger[manicus Dacicus] / [po]n[t(ifex) max(imus) trib(unicia)] / [p]ot(estate) XV[III imp(erator) VII co(n)s(ul) VI] / [p(ater)] p(atriae) r[e]dac[ta in formam] / provi[nciae Arabia viam] / [novam a finibus Syriae] / [usque ad mare rubrum] / ap[eruit et stravit per] / C(aium) Cl[audium Severum] / [leg(atum) Aug(usti) pr(o) pr(aetore)]	Imp Cesar divi Nerv Tr Ger n ot XV p rdac provi ap C Cl	Imperator Caesar divi Nervae filius Nerva Traianus Optimus Augustus Germanicus Dacicus pontifex maximus tribunicia potestate XVIII imperator VII consul VI pater patriae redacta in formam provinciae Arabia viam novam a finibus Syriae us que ad mare rubrum aperuit et stravit per Caium Claudium Severum legatum Augusti pro praetore	lapis		31.9515694	35.9239625						114 to 114
EDCS-29900180	CIL 03, 14155 = AE 1895, 00175 = Thomsen-1917, 00111 = Thomsen-1917, 00112 = Thomsen-1917, 00113	Arabia	Amman / Philadelphia	114	114	114	114	Augusti/Augustae;  miliaria;  viri	Im[p(erator) Caes(ar)] / [3]ai[3] / Traian[us 3] / Piu[s Felix Aug(ustus) pont(ifex)] / maxim[us	Im ai Traian Piu maximus	Imperator Caesar ai Traianus Pius Felix Augustus pontifex maximus	lapis		31.9515694	35.9239625			http://db.edcs.eu/epigr/partner.php?s_language=en&param=1ae1895-40			114 to 114
EDCS-30000323	CIL 03, 14166 = AE 1895, 00174 = Thomsen-1917, 00214	Arabia	Amman / Philadelphia	306	307	306	307	Augusti/Augustae;  miliaria;  viri	] / Valerio [3] / nobil[is(simo) Caes(ari) 3] / Val(erius) Constantin(us) [3] / m(ilia) p(assuum) / III // 	Valerio nobil Val Constantin m p III	Valerio nobilissimo Caesari Valerius Constantinus milia passuum III	lapis		31.9515694	35.9239625	GR		http://db.edcs.eu/epigr/partner.php?s_language=en&param=1ae1895-40			306 to 307
EDCS-31800311	CIL 03, 14167 = Thomsen-1917, 00212a	Arabia	Amman / Philadelphia					Augusti/Augustae;  miliaria;  viri	[Imp(erator) Caes(ar) M(arcus) [	Imp Caes M	Imperator Caesar Marcus	lapis		31.9515694	35.9239625						
EDCS-30000324	CIL 03, 14168 (p 2328,74) = AE 1895, 00172 = Thomsen-1917, 00211a	Arabia	Amman / Philadelphia	129	129	129	129	Augusti/Augustae;  miliaria;  tituli sacri;  viri	[Imp(erator)] / Ca[es(ar) divi Traiani] / Par[thici filiu]s / divi [Nervae nep]os / Traian[us Hadrian]us [Aug(ustus)] / po[nt(ifex) max(imus)	Ca Pars divi os Traianus pont max	Imperator Caesar divi Traiani Parthici filius divi Nervae nepos Traianus Hadrianus Augustus pontifex maximus	lapis		31.9515694	35.9239625			http://db.edcs.eu/epigr/partner.php?s_language=en&param=1ae1895-40			129 to 129
EDCS-31800312	CIL 03, 14168a (p 2328,74) = Thomsen-1917, 00211b	Arabia	Amman / Philadelphia	193	193	193	193	Augusti/Augustae;  miliaria;  ordo senatorius;  tria nomina;  viri	Imp(erator) Caesar P(ublius) H/elvius Pertinax / Aug(ustus) princeps se/natus co(n)s(ul) II pont/i<f=E>ex maximus t(r)i{v}/buniciae potestatis / et Caesar P(ublius) Hel(vius) Per/tinax filius pri[nceps] / [iuven]tutis p[er P(ublium) Aelium] / [Severianum Maximum] / [leg(atum) Aug(usti) pr(o) pr(aetore)]	Imp Caesar P Helvius Pertinax Aug princeps senatus cos II pontiEex maximus tivbuniciae potestatis et Caesar P Hel Pertinax filius pri tutis p	Imperator Caesar Publius Helvius Pertinax Augustus princeps senatus consul II pontifex maximus tribuniciae potestatis et Caesar Publius Helvius Pertinax filius princeps iuventutis per Publium Aelium Severianum Maximum legatum Augusti pro praetore	lapis		31.9515694	35.9239625						193 to 193
